t,X,Y,yaw,vx,vyaw,P_yaw
9.02,1.6529650706820918,0.055496144044194104,0.04742628399689414,0.30229252329589734,0.0038520608626953163,0.004524156688311074
9.03,1.6559852908904131,0.055639427322262756,0.04742786146032007,0.30323319263296283,-0.006935123678222565,0.004529168095373553
9.04,1.6590097823888448,0.05578300843978076,0.0473820396699005,0.2972041079189701,-0.0033909195506612835,0.004534195643792251
9.04,1.6590097828062693,0.05578299964488087,0.047374711135737005,0.2972041079189701,-0.004494805321321138,0.004534185909963752
9.05,1.66198492277831,0.05592400348001469,0.04730089533234213,0.3059581497853568,-0.01292402126371385,0.0045391973170262325
9.06,1.6650389717728151,0.05606867407627027,0.04725744707434704,0.30309212530970897,-1.3117758896757925e-06,0.0045442248654449305
9.06,1.6650389689362797,0.056068733959788286,0.047307185413045995,0.30309212530970897,0.007490697283647078,0.004544215131616432
9.07,1.6680616797202212,0.05621186209842496,0.04739712050372049,0.29653345770384415,0.011878820697052105,0.004549226538678911
9.08,1.6710236332041868,0.0563522610302582,0.04743655142593371,0.29645806615429626,-7.464441444839966e-05,0.004554254087097609
9.08,1.6710236299405732,0.05635232987922534,0.047494586486309005,0.29645806615429626,0.008667087003928249,0.004554244353269111
9.09,1.6739861453547011,0.056493171214353856,0.047600555228980365,0.2981994419937462,0.014301954100290467,0.00455925576033159
9.1,1.6769633364515315,0.056634973000972574,0.04772559167406821,0.296257476102831,0.011593188165633785,0.004564283308750288
9.1,1.6769633321689223,0.05663506299907578,0.04780173033139314,0.296257476102831,0.023061836403203577,0.00456427357492179
9.11,1.6799299956019411,0.05677699297599776,0.04803858405876162,0.30643022391732605,0.024882526401956474,0.004569284981984269
9.12,1.6829875588952368,0.0569238962617552,0.04821200448437538,0.30206308726326636,0.013524412173644817,0.004574312530402967
9.12,1.682987562771197,0.05692381545713826,0.0481447983295496,0.30206308726326636,0.003401252977295417,0.004574302796574468
9.13,1.6859971417131796,0.057068775224688346,0.04815041089989461,0.29178011893638245,-0.004891370772979782,0.004579314203636949
9.14,1.6889200778993938,0.057209604516741834,0.048084361491761644,0.3033721537270727,-0.007472494831808854,0.0045843417520556465
9.14,1.688920074457737,0.057209675975012385,0.04814528227957175,0.3033721537270727,0.0017039092485524113,0.004584332018227148
9.15,1.691954641013732,0.05735590800753195,0.04817361141590752,0.3093089173639513,0.0050005366966195605,0.004589343425289627
9.16,1.6950442476288066,0.05750485553629569,0.048219332170494816,0.309452606647714,0.004355152158273775,0.004594370973708325
9.16,1.695044248561984,0.05750483617537373,0.04820341004554171,0.309452606647714,0.001956827093221619,0.004594361239879827
9.17,1.6981337844444648,0.05765391108676583,0.04824230514453033,0.3075548865483481,0.007600149005865827,0.004599372646942306
9.18,1.7012013311674545,0.05780186616263681,0.04819962698130529,0.3015232768604778,-0.010276383681843847,0.004604400195361004
9.18,1.7012013254677465,0.0578019842630303,0.048296267213171575,0.3015232768604778,0.004280385032130893,0.004604390461532506
9.19,1.7042099142582183,0.05794747108134532,0.04838048204621799,0.29726974569763437,0.01637215226650534,0.004609401868594985
9.2,1.7071787690355196,0.05809115683492531,0.048492955621698336,0.29676982252374257,0.008652753214712495,0.004614429417013683
9.2,1.7071787689116233,0.05809115939581952,0.04849511051939268,0.29676982252374257,0.008977342122800812,0.0046144196831851845
9.21,1.7101438059745093,0.058235079621418655,0.04859548486912283,0.2978978824960016,0.012072751878393191,0.004619431090247665
9.22,1.7131182311518187,0.05837963637233877,0.04863113299028333,0.29647976053970493,-0.0007426262473759892,0.0046244586386663625
9.22,1.713118229202224,0.0583796765022209,0.04866509135814195,0.29647976053970493,0.00437247020133588,0.004624448904837864
9.23,1.7160793120749165,0.05852388426847853,0.048704308315359636,0.29620064975912924,0.0030562348155914413,0.004629460311900343
9.24,1.7190385966640374,0.0586680948143659,0.04870651907248479,0.29727452700701307,-0.001214321507978961,0.004634487860319041
9.24,1.7190385917628206,0.0586681954215927,0.04879203795799586,0.29727452700701307,0.011667255998829215,0.004634478126490543
9.25,1.72201564390741,0.05881352632646846,0.04888406320154201,0.3079507136698494,0.0044703822769785444,0.004639489533553022
9.26,1.7250873863892553,0.05896384490180474,0.04896148279467903,0.3023912294939041,0.00939830818670004,0.00464451708197172
9.26,1.7250873890322245,0.05896379083060032,0.048916671105664826,0.3023912294939041,0.0026483927522572056,0.004644507348143222
9.27,1.7281075328865823,0.059111637038949075,0.04893894088550649,0.3021848038406413,0.0014178860244380362,0.004649518755205701
9.28,1.7311208686704003,0.05925916269427835,0.04890186961695546,0.2955181469078165,-0.006301841640003281,0.004654546303624399
9.28,1.7311208622905225,0.059259292996281895,0.049010435448830596,0.2955181469078165,0.010051261765555874,0.0046545365697959005
9.29,1.7340750560057157,0.05940417230315709,0.04909707392093463,0.2990025469367015,0.006000091579654748,0.00465954797685838
9.3,1.7370605725917048,0.05955081703447481,0.04911218789996433,0.29776586301644475,-0.0007611583074322607,0.004664575525277079
9.3,1.7370605691306067,0.059550887530217214,0.04917170533779193,0.29776586301644475,0.008203861334733227,0.00466456579144858
9.31,1.7400389906703402,0.05969746051037376,0.04925421821812692,0.3037038909321918,0.008342344549675989,0.004669577198511059
9.32,1.7430748507084808,0.05984709045365652,0.04932098370062515,0.3071116649155642,0.005833181337494626,0.004674604746929757
9.32,1.7430748506861051,0.05984709090795438,0.04932136319703278,0.3071116649155642,0.005890344294650209,0.004674595013101259
9.33,1.7461431798598923,0.05999852411132953,0.04936631272224641,0.30839945986505024,0.0018158810935847685,0.004679606420163738
9.34,1.7492167150690017,0.06015031575419797,0.04933470420234145,0.2992714513969955,-0.005680495007456965,0.004684633968582436
9.34,1.749216712101925,0.06015037584126641,0.04938396180536485,0.2992714513969955,0.001739101580520045,0.004684624234753938
9.35,1.7522016594070544,0.06029781242805928,0.049346767213133115,0.2936584423120765,-0.014199579979171192,0.004689635641816417
9.36,1.7551327358919468,0.06044257224505956,0.04920744585685759,0.2910269201043455,-0.013796732687191452,0.004694663190235115
9.36,1.7551327236384338,0.060442820313284705,0.049418273703189734,0.2910269201043455,0.017959939852343388,0.0046946534564066165
9.37,1.758048445987811,0.060587044682318944,0.04960830320187721,0.3032883046858423,0.02100546872211179,0.004699664863469096
9.38,1.7610765125414682,0.0607372645813966,0.04971703405430135,0.30180269026244416,0.005743216139836098,0.004704692411887795
9.38,1.7610765145306282,0.06073722445801917,0.049683271093782726,0.30180269026244416,0.0006575535966349862,0.004704682678059296
9.39,1.764089833756043,0.060887015005388956,0.04966348118749289,0.3004607464939116,-0.0070410029169673625,0.0047096940851217755
9.4,1.7670944027869369,0.06103644653402747,0.049669447483752564,0.3054578371309511,0.004463444899719903,0.004714721633540473
9.4,1.7670944015369583,0.061036471686295356,0.049690524961622545,0.3054578371309511,0.007638312804132198,0.004714711899711975
9.41,1.7701461000835401,0.061188237500445754,0.049767133070293845,0.306670143717118,0.007704005845709648,0.004719723306774454
9.42,1.7732055502523631,0.06134057956083082,0.04980812251471912,0.30196467303018504,0.0022737575906755948,0.004724750855193152
9.42,1.7732055509913403,0.06134056471519798,0.04979588737087522,0.30196467303018504,0.00043079678979295304,0.004724741121364654
9.43,1.7762220619021285,0.06149085784962239,0.04977597054502465,0.3027885277969719,-0.006642702751429426,0.004729752528427133
9.44,1.7792446272270648,0.061641427917362386,0.04970503610901286,0.3006512332592219,-0.007321646724663333,0.004734780076845831
9.44,1.7792446183387474,0.06164160633264251,0.04985347353839817,0.3006512332592219,0.015037253769785902,0.0047347703430173325
9.45,1.7822466735815805,0.06179138969523673,0.05000168456483553,0.29966847338164804,0.014406104994354707,0.004739781750079812
9.46,1.7852439996975813,0.06194141578399335,0.05017065497156732,0.30564240495444844,0.01815816289588871,0.004744809298498511
9.46,1.7852440013189994,0.06194138334405343,0.050143428861300014,0.30564240495444844,0.014057135999650288,0.004744799564670012
9.47,1.7882873279697766,0.062094187137445876,0.050326903866529285,0.2930468588263938,0.026584752045485424,0.0047498109717324915
9.48,1.7912212297311105,0.06224191872276715,0.05055272350829904,0.30276873775148094,0.020555414564837907,0.004754838520151189
9.48,1.7912212360983857,0.06224179208918555,0.05044528155407156,0.30276873775148094,0.004371599111757354,0.004754828786322691
9.49,1.7942378423172687,0.06239421886259774,0.05056272967555768,0.29293480545267486,0.02590095435621631,0.00475984019338517
9.5,1.7971620635896493,0.06254216687632881,0.0507922259819791,0.2910495877059813,0.02145542107507866,0.004764867741803868
9.5,1.7971620672125583,0.06254209519490497,0.05073117333757068,0.2910495877059813,0.012259155639172247,0.00476485800797537
9.51,1.8000775365662602,0.06269011991558326,0.050849249763812346,0.3029178587870562,0.010940763772701792,0.004769869415037849
9.52,1.8031012000428408,0.06284393701564078,0.05090271250347661,0.30073530890107647,0.0025138702719373004,0.004774896963456547
9.52,1.8031011982429388,0.0628439724270885,0.05093254179355716,0.30073530890107647,0.007007010118760256,0.004774887229628049
9.53,1.8060962437358816,0.06299660452948133,0.05097560435148736,0.2892856694606238,-0.0008790361701815734,0.004779898636690528
9.54,1.808986571849333,0.06314399921951937,0.050907428266760826,0.2909542999135687,-0.009824215815229043,0.004784926185109226
9.54,1.808986568119788,0.063144072364245,0.05097029053540124,0.2909542999135687,-0.00035536947905377356,0.004784916451280727
9.55,1.811899282214792,0.06329260118528522,0.05092879551819442,0.3004116084636609,-0.011434015988541995,0.0047899278583432075
9.56,1.8148993189501033,0.06344560147175626,0.05088192677341593,0.30016630310429737,-0.001270901046154323,0.0047949554067619055
9.56,1.8148993146375885,0.06344568605594475,0.05095363399301577,0.30016630310429737,0.009530246578173574,0.004794945672933407
9.57,1.8179020373903347,0.06359874914886922,0.051007596201233685,0.30690801705715937,-0.002540869318519592,0.004799957079995886
9.58,1.8209627907905348,0.0637550224670597,0.05099548154698444,0.30100716698371577,-0.0005384087870408025,0.004804984628414584
9.58,1.820962787593299,0.06375508511921384,0.05104738376836497,0.30100716698371577,0.0072795425753201925,0.004804974894586086
9.59,1.8239733180478592,0.06390893066716392,0.05113930166073789,0.3069722366824319,0.012863192131469688,0.004809986301648565
9.6,1.8270350138335067,0.0640654566558519,0.05111666465632739,0.3014954058188609,-0.009922212278981525,0.004815013850067263
9.6,1.8270350079566366,0.06406557156150433,0.05121155476069767,0.3014954058188609,0.004370937436080394,0.004815004116238765
9.61,1.8300452093672679,0.06421985364673208,0.05124939050479828,0.3004056018542127,0.002655871401581352,0.004820015523301244
9.62,1.8330435404230239,0.06437371206894266,0.05132694521818228,0.29798545209239785,0.010337319943299492,0.004825043071719942
9.62,1.8330435419624196,0.06437368204320115,0.051301820793704024,0.29798545209239785,0.006552866728124163,0.004825033337891443
9.63,1.8360190372239917,0.06452643935123148,0.05135232097970876,0.29738627859516553,0.0021646371927837946,0.0048300447449539236
9.64,1.8389907524621636,0.06467917608427501,0.05137226385617637,0.2997996211445582,0.00190804230532407,0.0048350722933726215
9.64,1.8389907499998859,0.06467922401524169,0.05141280764397871,0.2997996211445582,0.008015090378674313,0.004835062559544123
9.65,1.8419785503710067,0.06483295422252533,0.05148307364044158,0.2913105027554456,0.00512875466220445,0.004840073966606602
9.66,1.8448962177428614,0.06498336938274148,0.05159576785677714,0.30278193471216136,0.014378346382472148,0.0048451015150253
9.66,1.8448962198575376,0.06498332831628068,0.05156058561652363,0.30278193471216136,0.00907889992710316,0.004845091781196802
9.67,1.8479150522032064,0.06513910918653106,0.05164540898921331,0.29602400865744444,0.007336971499380504,0.004850103188259281
9.68,1.8508804167156292,0.06529243161834289,0.05175148297582315,0.30837723721436133,0.012263165369986421,0.004855130736677979
9.68,1.8508804186143732,0.06529239485613415,0.051720348592309055,0.30837723721436133,0.007573441317026623,0.004855121002849481
9.69,1.8539543410842696,0.06545150945322452,0.051789224979566825,0.30058017074143395,0.005570937450561745,0.00486013240991196
9.7,1.856957314831764,0.06560722462945803,0.05189009098035413,0.30222064365527734,0.01237281025230987,0.004865159958330658
9.7,1.8569573186737476,0.06560715045826535,0.05182825182508956,0.30222064365527734,0.003058073902138121,0.004865150224502159
9.71,1.8599736049820845,0.06576361692204773,0.05185734265784687,0.299685423082279,0.00262302989784856,0.00487016163156464
9.72,1.8629670603006734,0.06591896926302117,0.05186718873634066,0.3005414175669819,0.00015510009730333426,0.0048751891799833375
9.72,1.8629670538466938,0.06591909365162643,0.05197147347422218,0.3005414175669819,0.015863348933451864,0.004875179446154839
9.73,1.865968112845942,0.0660751511237358,0.05209877949467966,0.300133032436771,0.006715909370915419,0.004880190853217318
9.74,1.8689633850112901,0.06623138372156799,0.05220043412913967,0.2974321906648113,0.01191191934188059,0.004885218401636016
9.74,1.8689633897883409,0.06623129200814136,0.052123462599846675,0.2974321906648113,0.00031781688743616303,0.004885208667807518
9.75,1.8719338718908571,0.06638630000267348,0.05214814810599575,0.29770659642577474,0.006597834869220501,0.004890220074869997
9.76,1.8749091544320569,0.06654148337318547,0.0521188756374715,0.3007805495043243,-0.007749648464174434,0.004895247623288695
9.76,1.8749091487377305,0.06654159250593077,0.05221120062742057,0.3007805495043243,0.006157122031452806,0.004895237889460197
9.77,1.877911166488237,0.06669847386475863,0.0522726648484528,0.29848090052772863,0.00612587886042089,0.004900249296522676
9.78,1.8808885798784882,0.066854279564422,0.05235614867466785,0.29396435798333503,0.009473601914397797,0.004905276844941374
9.78,1.8808885818918215,0.06685424106120938,0.052323696368811,0.29396435798333503,0.004585361256542842,0.0049052671111128755
9.79,1.8838342260236822,0.06700855200827348,0.052395736688383696,0.3076149205485342,0.012231728112131916,0.004910278518175355
9.8,1.8869017501248548,0.06716936516366824,0.052468909793271463,0.3016150943907255,0.004829216826142139,0.0049153060665940536
9.8,1.8869017449548842,0.0671694638077101,0.05255089194213717,0.3016150943907255,0.017178061160082404,0.004915296332765555
9.81,1.8899126552167258,0.06732789651304796,0.052758759187558964,0.30015313011455286,0.02771514933622744,0.004920307739828034
9.82,1.892909982891588,0.06748608823876785,0.05296034809598783,0.3001095757150981,0.016333273992349413,0.004925335288246732
9.82,1.8929099888331127,0.06748597552514474,0.05286592399339479,0.3001095757150981,0.0021103174045246694,0.004925325554418234
9.83,1.8959089559195437,0.06764465105974037,0.05287779567135414,0.3029188623353732,-0.0005852260129485492,0.004930336961480713
9.84,1.8989298830097014,0.0678044534689317,0.05279986406451812,0.2974287654477056,-0.011442426568023993,0.004935364509899411
9.84,1.8989298790695228,0.06780452794903004,0.0528620225144454,0.2974287654477056,-0.0020795953564589735,0.004935354776070913
9.85,1.9019021698884244,0.06796176963095059,0.05282555275779602,0.3003649585006675,-0.006656255124153531,0.004940366183133392
9.86,1.9048988089566785,0.06812031577635544,0.052842514050051415,0.29653169963496084,0.005924812288528081,0.00494539373155209
9.86,1.904898811555521,0.068120266636709,0.052801201566572385,0.29653169963496084,-0.00029802322614838877,0.0049453839977235915
9.87,1.9078664871633773,0.0682771429904589,0.052818525358179616,0.3053723619193404,0.005630634206866442,0.004950395404786071
9.88,1.9109121027121372,0.06843817098302409,0.05288588511967917,0.3001320814379875,0.007295593686439,0.00495542295320477
9.88,1.9109121022712396,0.06843817932304469,0.052892832729330506,0.3001320814379875,0.008342101386766089,0.004955413219376271
9.89,1.913911069631253,0.06859699073051775,0.052999741466518695,0.3026454998450735,0.015200380629799894,0.0049604246264387504
9.9,1.9169347159023504,0.06875734378240472,0.053110446520950746,0.3046038118490451,0.008979613486772193,0.004965452174857448
9.9,1.9169347206708962,0.06875725381552789,0.05303536367501754,0.3046038118490451,-0.002329999513214968,0.00496544244102895
9.91,1.9199800029705005,0.06891892009620286,0.053016213070688274,0.3094066713016954,-0.00111840141891326,0.004970453848091429
9.92,1.9230670217556443,0.06908264049003147,0.05292723609429761,0.3057226444711508,-0.012836235042383196,0.004975481396510127
9.92,1.9230670165324162,0.06908273892160999,0.05300793233961034,0.3057226444711508,-0.0006810843725365383,0.004975471662681629
9.93,1.9261239952343963,0.06924496528930937,0.05301884576532309,0.3112343259798096,0.00449429970051671,0.004980483069744108
9.94,1.9292230020022674,0.06940939377743793,0.05303827937328408,0.29902808251605323,0.0006518598679558334,0.004985510618162806
9.94,1.9292230061607665,0.0694093154118959,0.05297445158521695,0.29902808251605323,-0.00896242116671062,0.0049855008843343075
9.95,1.932208868832825,0.06956761933128607,0.05287376891794513,0.2987226556169709,-0.01219142618770849,0.004990512291396787
9.96,1.9351918458163717,0.06972541577993183,0.05269157512473312,0.2986154375851482,-0.021271238796634638,0.004995539839815486
9.96,1.9351918359234326,0.06972560256662585,0.052848551022148964,0.2986154375851482,0.0023737979362304616,0.004995530105986987
9.97,1.938180035856991,0.06988372778974572,0.05290582803330599,0.30708118634083514,0.012167001068360578,0.0050005415130494665
9.98,1.9412437485778717,0.07004597309420078,0.053032154865781084,0.30326579138114995,0.012868450935065372,0.005005569061468164
9.98,1.9412437523124841,0.07004590255216835,0.05297370727282245,0.30326579138114995,0.004064580371462467,0.005005559327639666
9.99,1.944270976138519,0.07020637934865905,0.05299272525196188,0.30165657921852534,-0.002250619204578314,0.005010570734702145
10.0,1.947233312589933,0.07036556824389488,0.0546822120169914,0.2337332738529245,0.25562423306791804,0.005015598283120843
10.0,1.9472332994319699,0.07036581638014419,0.05488906763028805,0.2337332738529245,0.2867825742866453,0.005015588549292345
10.01,1.9495610168521798,0.07049429823634415,0.058171571614447255,0.22547658572794632,0.40786622024011465,0.005020599956354824
10.02,1.9518149285088122,0.07062641377258073,0.06316228984465394,0.2295733583389843,0.545247809610911,0.005025627504773522
10.02,1.9518149941740428,0.070625256032246,0.061922580734124245,0.2295733583389843,0.3585123429622297,0.0050256177709450236
10.03,1.9541012137745635,0.07076739776383704,0.06581002231843408,0.2226388446799995,0.4467874940610149,0.005030629178007503
10.04,1.9563237923907013,0.07091452160209678,0.07099515640425033,0.2240704585857096,0.55482713017443,0.005035656726426201
10.04,1.9563238721406189,0.0709132738009042,0.06960099357570036,0.2240704585857096,0.34482653877578484,0.005035646992597702
10.05,1.9585594958098966,0.07106954725615865,0.07338409157908855,0.22457839023465362,0.4425957242488325,0.0050406583996601825
10.06,1.9607966855620629,0.07123457504183436,0.07843329728525532,0.22115629581677823,0.5364746767503199,0.0050456859480788804
10.06,1.9607967623040434,0.07123350264184565,0.07722834328678453,0.22115629581677823,0.35497431889743114,0.005045676214250382
10.07,1.9630057959648393,0.07140489220609908,0.08114096892057368,0.22674265381663852,0.4609338921166878,0.005050687621312861
10.08,1.9652655683356366,0.07158924383908288,0.08640560393799987,0.22654116673096067,0.5596401299661272,0.005055715169731559
10.08,1.9652656669340314,0.07158800105675259,0.0850116562319643,0.22654116673096067,0.3496719421392346,0.005055705435903061
10.09,1.9675242073464334,0.07178090933781153,0.08885812071962162,0.22837864686851606,0.45179547687205085,0.00506071684296554
10.1,1.969799021167325,0.07198437198597171,0.0942499491370979,0.22852350824580756,0.5834257135190076,0.005065744391384238
10.1,1.9697991328281834,0.07198309031635938,0.0928271561613319,0.22852350824580756,0.3691126073092693,0.00506573465755574
10.11,1.9720744247202715,0.07219529189981234,0.09681868178919953,0.2284283826100794,0.4568275383400333,0.005070746064618219
10.12,1.974343636771223,0.07241633307031418,0.10209853610360985,0.2225370650681603,0.5640115725710646,0.005075773613036917
10.12,1.9743437531444477,0.072415109048976,0.10074348091699169,0.2225370650681603,0.3599017048136654,0.005075763879208418
10.13,1.976556184057152,0.07263921260595563,0.10470703336814653,0.22033510776061271,0.46634393225941806,0.0050807752862708985
10.14,1.9787504525411397,0.07287049807294069,0.11014680624688275,0.22451127999739492,0.5832818555592517,0.0050858028346895965
10.14,1.9787505910393424,0.0728691535639875,0.10861253391253417,0.22451127999739492,0.3521767859205239,0.005085793100861098
10.15,1.9809793635080568,0.07311262177326462,0.11248363003783055,0.22032015749638598,0.4541786174153665,0.005090804507923577
10.16,1.983170523379101,0.0733607415884037,0.11770949768247226,0.22298564297006518,0.5572207516808294,0.005095832056342275
10.16,1.983170658298272,0.07335952531572493,0.11631926563921016,0.22298564297006518,0.3478122483928504,0.005095822322513777
10.17,1.9853884398494432,0.07361912308206248,0.12016407534961715,0.22715433413027544,0.45488279583263924,0.005100833729576256
10.18,1.9876421485334461,0.07389192000006456,0.1254559766794838,0.2252699347141708,0.5668107889483059,0.005105861277994954
10.18,1.987642293988214,0.0738906953799273,0.12407967518887957,0.2252699347141708,0.3595006232696448,0.005105851544166456
10.19,1.9898744023939015,0.0741694577727591,0.12796852287425659,0.2208483451017545,0.4453006264526323,0.005110862951228935
10.2,1.9920656844939542,0.07445200540536519,0.13308580641366072,0.22212422981984342,0.545359685351894,0.005115890499647633
10.2,1.9920658286508488,0.07445086694367585,0.13178751202869235,0.22212422981984342,0.34979960939113663,0.005115880765819134
10.21,1.9942735819689184,0.07474396926517214,0.13564834407051848,0.23012102056228576,0.45574560578456064,0.0051208921728816146
10.22,1.9965518223294467,0.0750555660272037,0.1409158304084489,0.22772633253924632,0.5626963691210423,0.0051259197213003125
10.22,1.9965519893863806,0.07505432414118042,0.13952832069497445,0.22772633253924632,0.35369792616008533,0.005125909987471814
10.23,1.9988049049641983,0.0753711347912609,0.143384148158884,0.2247593494571293,0.4467997554745317,0.005130921394534293
10.24,2.001024640785848,0.07569234680875714,0.14866471404242673,0.2183161903488434,0.5691956665581464,0.005135948942952991
10.24,2.001024812778277,0.07569113854801356,0.14730426806416838,0.2183161903488434,0.3642737921904984,0.005135939209124493
10.25,2.003188053223016,0.07601253796928104,0.15128586788620516,0.2235143552125105,0.4632195054132867,0.005140950616186972
10.26,2.0053954919925308,0.07634979809458523,0.15673903347417342,0.22067115324356776,0.5868810276514234,0.00514597816460567
10.26,2.005395694700016,0.07634845013874747,0.15519656516183208,0.22067115324356776,0.3545414105191482,0.005145968430777172
10.27,2.0075759426587236,0.0766899569825216,0.15905992734719332,0.22083418472596045,0.447380409379672,0.005150979837839651
10.28,2.0097573338288606,0.07704049949456605,0.16422522087938754,0.22224012214682526,0.5515383943981396,0.005156007386258349
10.28,2.009757514592513,0.0770393581098198,0.16290891753011702,0.22224012214682526,0.3532656559875715,0.00515599765242985
10.29,2.0119550912708735,0.07740097491822132,0.16677044307352232,0.2286693016642365,0.44929349540985886,0.00516100905949233
10.3,2.0142606134192573,0.07778872624105529,0.17089966785104205,0.29829651064855456,0.3945083938311198,0.0051660366079110285
10.3,2.014260677558329,0.07778834065885042,0.17046483223328046,0.29829651064855456,0.32900977701166106,0.00516602687408253
10.31,2.0172032051784847,0.07829482746736116,0.17373867596835293,0.302150158692034,0.32426369287072454,0.005171038281145009
10.32,2.0201741172650762,0.07881615146837027,0.17689973231786774,0.2950850775798259,0.3119753363558215,0.005176065829563707
10.32,2.0201741167305904,0.07881615454172691,0.17690240787219122,0.2950850775798259,0.31237835096698696,0.005176056095735209
10.33,2.0230840178154423,0.07933634050941223,0.1800146882374261,0.3021281317680634,0.3090194993818054,0.005181067502797688
10.34,2.0260562267356943,0.07987729926043444,0.18315626304538327,0.30179528871210237,0.31675876134907593,0.005186095051216386
10.34,2.02605624040259,0.07987722348766908,0.18309154873765301,0.30179528871210237,0.3070109452281723,0.005186085317387888
10.35,2.029023566934117,0.08042667349874999,0.1861641132305313,0.30154352690161584,0.3077278028705664,0.005191096724450367
10.36,2.0319882522731865,0.08098499276259359,0.18918883815813706,0.30339863248790383,0.2998118105023833,0.005196124272869065
10.36,2.0319882476911095,0.08098501730223763,0.1892096840104421,0.30339863248790383,0.30295178900605646,0.0051961145390405665
10.37,2.0349644167052823,0.08155496458102054,0.19224433632789564,0.29832000333779485,0.30445101208246345,0.005201125946103046
10.38,2.037893746175898,0.08212505579245169,0.1952087613144095,0.29979953580231206,0.2923879121179577,0.0052061534945217446
10.38,2.037893746538327,0.08212505391477984,0.19520715666098323,0.29979953580231206,0.29214620565325455,0.005206143760693246
10.39,2.0408362174563384,0.0827068436051438,0.19812262908008985,0.3017578962293353,0.2903972661979203,0.005211155167755725
10.4,2.0437942016583026,0.08330081852744416,0.20114212324580308,0.301012721498462,0.3077980917016754,0.005216182716174423
10.4,2.0437942145357604,0.08330075388075264,0.20108702070722387,0.301012721498462,0.29949808150757484,0.005216172982345925
10.41,2.0467448165618682,0.08390218087436367,0.20406490078153355,0.30257102974449146,0.2945047641972769,0.005221184389408404
10.42,2.0497056319757894,0.08451483850621203,0.20695264167967845,0.2996165072262348,0.2858727379744231,0.005226211937827102
10.42,2.0497056025444986,0.08451498181779601,0.20707455777537134,0.2996165072262348,0.30423677097847956,0.005226202203998604
10.43,2.052637198559176,0.08513084742234055,0.21010418398815617,0.29883150481476534,0.30051632761293656,0.005231213611061083
10.44,2.0555593891863078,0.08575405798183539,0.21314990827235092,0.29827687195203595,0.306625969547898,0.005236241159479781
10.44,2.0555593914757964,0.08575404716341392,0.21314061150223637,0.29827687195203595,0.3052256114389495,0.0052362314256512825
10.45,2.058473223598834,0.08638468862814552,0.2161966460449731,0.2962745609950222,0.30632889064366314,0.005241242832713762
10.46,2.0613693727157107,0.08702080478308401,0.21929108578479017,0.2995915517584775,0.31102109251448606,0.005246270381132461
10.46,2.0613693786932434,0.0870207773612033,0.21926731096645607,0.2995915517584775,0.3074399283862271,0.005246260647303962
10.47,2.0642960768695433,0.08767298185654056,0.2223357114588711,0.303089879343117,0.30568831600966145,0.0052512720543664414
10.48,2.067250147700663,0.08834090219690105,0.22546057703758265,0.3000166654883395,0.3159284026204243,0.005256299602785139
10.48,2.0672501499785296,0.08834089204781123,0.22545189674453056,0.3000166654883395,0.31462090349828,0.005256289868956641
10.49,2.0701782834987497,0.0890124693434274,0.22860271229154328,0.30544731786490187,0.3159659783447019,0.00526130127601912
10.5,2.0731491236727364,0.08970377458129633,0.23182613138841981,0.2996536059405416,0.32556994515057974,0.005266328824437818
10.5,2.073149166116936,0.08970359083741637,0.23166983340585334,0.2996536059405416,0.3020270216833725,0.00526631909060932
10.51,2.0760634992045826,0.09039107556195491,0.2346768743634423,0.2966451646527417,0.29816415456592693,0.005271330497671799
10.52,2.0789492235252025,0.09108095168794772,0.23761851647108956,0.29744696119892805,0.29213910105989904,0.005276358046090497
10.52,2.0789492059112615,0.09108102587552366,0.23768288554999803,0.29744696119892805,0.3018349158971244,0.0052763483122619985
10.53,2.0818467243270513,0.0917829122876543,0.24065950481588744,0.3067587035974916,0.289650028684727,0.005281359719324478
10.54,2.084817569718275,0.09251208288280632,0.24361738829362775,0.29511219842614655,0.2988960838265759,0.005286387267743176
10.54,2.08481755648832,0.09251213714317033,0.2436637026035744,0.29511219842614655,0.3058723367289238,0.005286377533914677
10.55,2.0876854693188656,0.09322502981082423,0.24667618136288394,0.3006416345758198,0.2923691789011333,0.0052913889409771575
10.56,2.090599847002695,0.09395887107250385,0.24959005448048083,0.29918989972716536,0.2908902076062854,0.005296416489395855
10.56,2.0905998322859873,0.09395892989891944,0.24964100854818855,0.29918989972716536,0.298565340046817,0.005296406755567357
10.57,2.093499397000698,0.09469817903351355,0.2526135889658185,0.29975914193926667,0.29474810473541724,0.005301418162629836
10.58,2.0964008655035675,0.09544710022863154,0.25553775665659967,0.2983637562619978,0.2912364498787966,0.005306445711048534
10.58,2.0964008238139056,0.09544726275755779,0.2556787135256325,0.2983637562619978,0.31246856513277715,0.005306435977220036
10.59,2.099288831088127,0.0962021494259134,0.25878170891135543,0.300265220469776,0.30613513313755747,0.005311447384282515
10.6,2.102193445356561,0.09697110637801759,0.26188797261293095,0.3030170091222514,0.31290021402335305,0.005316474932701213
10.6,2.1021934447563746,0.09697110865979913,0.26188995388757597,0.3030170091222514,0.31319865035995154,0.0053164651988727146
10.61,2.1051217469885377,0.09775597619810504,0.26499178492725184,0.3050448177053768,0.3043934294592793,0.005321476605935194
10.62,2.1080665319522987,0.09855526032016111,0.2681532077925014,0.3062432304731556,0.32209055121239444,0.005326504154353892
