t,X,Y,yaw
8.26,1.4292075912834705,0.008808890712495302,0.01091892337321717
8.27,1.432264174039231,0.008842266631791048,0.011346621240625649
8.28,1.435249839433244,0.008876145300092873,0.010743739929634556
8.290000000000001,1.438244046074774,0.00890831551533522,0.011825863914906877
8.3,1.4412275234068797,0.008943599357100773,0.011551255291362153
8.31,1.4443071807218189,0.008979174847266612,0.011429620173576169
8.32,1.447302043907983,0.0090134064865999,0.011869082646432754
8.33,1.4502586231370358,0.009048500017770904,0.011740092262787915
8.34,1.4532502606244597,0.009083623731602661,0.012001087342353904
8.35,1.4562185718725975,0.009119248404461476,0.012165876925495565
8.36,1.459225514299783,0.009155832300880434,0.012350307684718453
8.370000000000001,1.4622773740916595,0.009193525624795706,0.01209964776006607
8.38,1.4653724548338434,0.009230976839220622,0.01196538715052762
8.39,1.46836405557109,0.009266774208633524,0.012051537740678984
8.4,1.4714184090634836,0.009303585647196808,0.01161738339958639
8.41,1.4744537557627215,0.009338850020035669,0.011839491435833016
8.42,1.477526867871068,0.009375235804647969,0.01159375709271452
8.43,1.4805467244346937,0.009410248856877723,0.011766568155097074
8.44,1.4835297566161687,0.009445350528331864,0.011599928761047523
8.45,1.486508200038153,0.009479901809580697,0.011304464641484754
8.46,1.4895900342289676,0.009514741779311593,0.010519783636120572
8.47,1.4925971080771425,0.00954637671254974,0.01021146627528825
8.48,1.4955994313460999,0.009577035901018136,0.010524256601828097
8.49,1.4986603652329231,0.009609251144079605,0.010525719783949552
8.5,1.5016439590817698,0.009640656776708395,0.010569011401442195
8.51,1.5046733575669344,0.009672675716061044,0.010971275418383334
8.52,1.5077447089976046,0.009706373710587756,0.011067589954172416
8.53,1.510753147919049,0.009739671238538819,0.011112056753737833
8.540000000000001,1.5137358949869935,0.009772817057508754,0.010881575340536274
8.55,1.5167856456953919,0.00980600445951456,0.01120859239641845
8.56,1.5197941138589064,0.00983972656510679,0.011125319147111899
8.57,1.522811241424181,0.009873294457119281,0.011062738474634211
8.58,1.5257395416088348,0.009905690797848005,0.011397289170131933
8.59,1.5287323346295643,0.009939802002339095,0.011071325266724073
8.6,1.5316551657701067,0.009972162938812323,0.010969407810055445
8.61,1.5346295577910243,0.010004791566598744,0.01140402986635741
8.620000000000001,1.5376029181216677,0.010038701326635133,0.011252188355614545
8.63,1.5407014783036215,0.010073568380972276,0.011875386137573942
8.64,1.5436453635644118,0.010108529798679924,0.011793167009803691
8.65,1.546631761680389,0.010143750523253111,0.011355770534796845
8.66,1.5496054307415215,0.010177520278346546,0.01174371824704913
8.67,1.5526404817250798,0.010213164700610478,0.0121492470125243
8.68,1.555623916308857,0.010249412967797574,0.012285270391013023
8.69,1.5586402026172808,0.010286470725041469,0.012414877778318461
8.700000000000001,1.5615908192442491,0.010323104151948771,0.011970360910903121
8.71,1.5645376595621379,0.010358380579031136,0.01203955583033477
8.72,1.5675264683123,0.010394366247580113,0.011663004868597723
8.73,1.5704687128471182,0.01042868321592476,0.011252912208735656
8.74,1.5734127642354987,0.010461813766166823,0.011673660788350053
8.75,1.5762805773471114,0.010495293164444471,0.011614130501764425
8.76,1.579238452811567,0.01052964786078959,0.011339790572864283
8.77,1.5822144431249614,0.010563396414287819,0.011273560254558584
8.78,1.5851848896997998,0.010596885341482096,0.011121116414144077
8.790000000000001,1.5881962779127,0.010630376721106675,0.011210000648692021
8.8,1.5912127746262883,0.010664193067735063,0.011226760072106242
8.81,1.5942704327286028,0.01069852210392326,0.011215481573542374
8.82,1.5972589752009476,0.010732041452398441,0.01160576972030642
8.83,1.6002577943456202,0.010766846619519517,0.012090158148616548
8.84,1.6032231695548065,0.010802700221715597,0.0123187415731871
8.85,1.606241550797197,0.010839884761164221,0.012321788966996195
8.86,1.6092964997237191,0.01087752910229704,0.01216817897694942
8.870000000000001,1.6122871776516192,0.010913922002770372,0.012288187006964922
8.88,1.6151958865851663,0.010949666561250035,0.012728953615352617
8.89,1.6181316722270989,0.010987038058920616,0.013016210444374185
8.9,1.6210795675156373,0.011025410651439081,0.013019452217069679
8.91,1.6240750375360293,0.011064412233931325,0.013224565904477962
8.92,1.627058993105383,0.011103876051638855,0.013290408126542039
8.93,1.630039107733709,0.011143485323467876,0.013143432929503499
8.94,1.6330082524212095,0.011182512324854519,0.01307002469773199
8.950000000000001,1.6360029367973112,0.011221655152502428,0.012596746206883861
8.96,1.6390122115263088,0.011259564227663877,0.012943338991409783
8.97,1.6419873416263677,0.011298074495658547,0.013140408088715801
8.98,1.6449750223226183,0.011337336099043341,0.01285940821692859
8.99,1.6479519338263438,0.011375619529557261,0.013350374184638553
9.0,1.6509463024669848,0.011415597846529795,0.013151377220494469
9.01,1.6539050818581065,0.011454512113961195,0.012835321729448623
9.02,1.6569322830841062,0.011493369349511477,0.013080086308425077
9.03,1.6599650473957568,0.011533040430910807,0.01263494920797319
9.04,1.6629324173544797,0.011570534994876768,0.012679624405392342
9.05,1.6659981907758277,0.011609409933739054,0.012256741288904322
9.06,1.6690267766340687,0.011646532386033661,0.012543258868449075
9.07,1.6719870545788262,0.011683665866082594,0.012814913167636752
9.08,1.6749513363749053,0.011721654959474815,0.012549126741217626
9.09,1.6779343766338917,0.01175909147495437,0.012888444342241484
9.1,1.6808952771882808,0.011797254990115172,0.01294431570850661
9.11,1.6839668038947915,0.011837016022260173,0.01325656712056886
9.12,1.686983957712221,0.011877015467503254,0.013139971765997403
9.13,1.689893944790853,0.011915254816368665,0.012802173524377935
9.14,1.6929359426879311,0.011954201129041471,0.012670218219136609
9.15,1.6960331495872036,0.011993445516372658,0.012835065970421892
9.16,1.6991275264340384,0.01203316422843564,0.012864307607380552
9.17,1.7022014252042459,0.012072709989275,0.013136901692185761
9.18,1.7052119620742563,0.012112261391439618,0.012637767776692467
9.19,1.708181294025179,0.012149789116999292,0.013222722029383223
9.2,1.7111483651681652,0.012189024160614337,0.013138090038431922
9.21,1.7141279164862286,0.012228172026561117,0.013366650256657005
9.22,1.717091406338005,0.012267786318237092,0.013075073117461429
9.23,1.7200529543888365,0.012306510982325472,0.013059782662288695
9.24,1.7230262358933361,0.012345343600330036,0.012952949902232279
9.25,1.7261133361145071,0.012385332891316284,0.012746941094933621
9.26,1.7291329142090144,0.012423825360251052,0.012950189346655571
9.27,1.7321543570494595,0.012462955804647787,0.01292150187493809
9.28,1.7351043890596995,0.012501076770447875,0.012687316649226833
9.29,1.7380967363689888,0.012539043665458917,0.01260618968486086
9.3,1.741073248924541,0.012576568135101074,0.01244866328348803
9.31,1.7441144194510192,0.012614428598728548,0.012536910975231214
9.32,1.7471878008918733,0.01265296132704939,0.01253960799425344
9.33,1.7502725000949724,0.012691644273382659,0.01241582748198639
9.34,1.753258271031705,0.012728716995207716,0.012192808018345158
9.35,1.7561905092485885,0.012764470984651584,0.011495567131854057
9.36,1.7590986508653093,0.012797903194515774,0.011366531996453802
9.37,1.7621403553630077,0.012832478315038158,0.011682681716379291
9.38,1.7651570837511898,0.012867723396112222,0.011401709313398584
9.39,1.7681605090171821,0.012901969061919599,0.011063109869511846
9.4,1.771218575476513,0.012935802167463704,0.01136282839806023
9.41,1.7742859705036584,0.012970657950920823,0.011442156960646705
9.42,1.7773019590319488,0.01300516887115674,0.011344491549818137
9.43,1.7803302553577085,0.01303952482708906,0.01103164979525598
9.44,1.7833350129170205,0.013072673604919503,0.010943379341826024
9.45,1.7863307954619128,0.01310545889850649,0.011065453488071034
9.46,1.7893914258061423,0.01313932754357643,0.011330228178660199
9.47,1.7923124431726134,0.013172424753139005,0.012032491799873205
9.48,1.7953470610669986,0.013208940530347817,0.01210435956386634
9.49,1.798268962436538,0.013244310002543957,0.013113372718111287
9.5,1.801177821658996,0.013282457144338719,0.013229357681280423
9.51,1.8042154632367529,0.01332264553584165,0.013292837391815929
9.52,1.8072209455597728,0.01336259927694229,0.013131129545585735
9.53,1.8101051326476856,0.013400474088126911,0.012847618314468184
9.54,1.8130156626598148,0.013437869524351253,0.012551037830779991
9.55,1.816026497204972,0.013475660607042075,0.012050758343439159
9.56,1.81902776188366,0.013511829873269574,0.01226339250996099
9.57,1.8221015692715508,0.013549527069556692,0.011817470503455817
9.58,1.8251070911318155,0.013585046388958466,0.011856486269420109
9.59,1.8281809845926107,0.013621493672460398,0.01217963201989266
9.6,1.8311916872510314,0.01365816473628308,0.011575197130366584
9.61,1.8341947405514847,0.013692927222795463,0.011542009247058506
9.62,1.8371726167463105,0.013727299423717991,0.01181570050626329
9.63,1.8401458312961372,0.013762431671341639,0.011684477089075765
9.64,1.843145397690251,0.013797481631254025,0.011697868123839524
9.65,1.8460520602906567,0.01383148493805373,0.01164860634214147
9.66,1.8490881106067172,0.013866852292700725,0.011997477753496048
9.67,1.8520431677142721,0.013902307225746702,0.012010165084112399
9.68,1.855135802527491,0.013939452066389782,0.012242023503772424
9.69,1.8581356448776796,0.013976178041639017,0.012227973003297974
9.7,1.8611588318099237,0.014013147332439203,0.012502516641734188
9.71,1.8641535873724338,0.0140505912647079,0.012513591606504188
9.72,1.867159395756311,0.014088206686690974,0.012460422067074069
9.73,1.8701601927531473,0.014125599819074837,0.012208917985666975
9.74,1.8731323067338648,0.014161887917933979,0.012443246482644
9.75,1.8761093440282037,0.014198933838789297,0.012727997577106345
9.76,1.8791191665266063,0.014237244921101823,0.012332379385252678
9.77,1.8821020573508382,0.014274032927429584,0.012392549776604991
9.78,1.8850381536522403,0.014310420509757189,0.012561513682860362
9.79,1.8881240990330042,0.01434918669389674,0.012950202282824261
9.8,1.8911355847071403,0.014388188222859088,0.012834361169085384
9.81,1.8941357936534202,0.014426696102431504,0.013478586087938444
9.82,1.8971365847764392,0.014467144973424282,0.013389552504686634
9.83,1.9001675678445342,0.014507730905801238,0.013289797418722294
9.84,1.9031375553682017,0.014547203762236007,0.012934640259623487
9.85,1.9061431130125488,0.0145860817373282,0.012708643702501958
9.86,1.909105371506749,0.01462373005196258,0.013046847412988784
9.87,1.912165336767314,0.014663655217188827,0.013309686390650744
9.88,1.915162537988493,0.014703549381240705,0.013419558889101072
9.89,1.9181905688742815,0.014744186659441983,0.013810479938249154
9.9,1.9212377566668297,0.014786272461019014,0.01376234518881317
9.91,1.9243350624257813,0.01482890134339691,0.013793368799288346
9.92,1.9273892887905915,0.014871032085967021,0.013405191040788939
9.93,1.9305054057564286,0.014912806731518877,0.01363042539800375
9.94,1.9334864322423353,0.014953441907191738,0.013551746928250532
9.95,1.9364731598873668,0.014993919762328424,0.013317345998883278
9.96,1.9394589706180647,0.015033685187766096,0.01290331011597385
9.97,1.942535752682634,0.015073388064377889,0.013366139331187648
9.98,1.945565333822439,0.015113884279635689,0.0135103768419905
9.99,1.9485804408827982,0.015154621990892231,0.013267872306732277
10.0,1.9508676163409577,0.01518496972360398,0.021541883136992436
10.01,1.953115787867362,0.015233407064622926,0.029838654550216767
10.02,1.9554135112649516,0.015301988394232057,0.03833724636080561
10.03,1.9576331673810958,0.0153871256116649,0.045880303131335884
10.04,1.959872565846047,0.015489942045134888,0.0538240993267704
10.05,1.962115470508361,0.015610781082589922,0.061655975663709596
10.06,1.9643203191291612,0.015746895697280744,0.06910226746228623
10.07,1.9665864330263196,0.01590373903417298,0.0774028484851552
10.08,1.9688449140676423,0.016078901851700196,0.08518782851792717
10.09,1.971121765387604,0.016273332424566123,0.09326339190593098
10.1,1.973397175194611,0.016486162288254367,0.10201624003229312
10.11,1.9756695130986182,0.01671878521097541,0.10964018123739958
10.12,1.9778772146816328,0.01696181260223088,0.11765685089686322
10.13,1.9800637244114336,0.017220264146732337,0.12602834622053055
10.14,1.9822940781871212,0.017502849646570468,0.13445398826533872
10.15,1.9844743404946676,0.017797773956446484,0.14254914336525604
10.16,1.9866835201491775,0.018114841167946646,0.1504060679230655
10.17,1.988932449838222,0.018455667782083525,0.1586848402418153
10.18,1.9911554776597034,0.018811419669952513,0.1668346881986927
10.19,1.993330090256692,0.01917762443084123,0.17427665123657132
10.2,1.9955186098380926,0.01956294120855238,0.18194882244904845
10.21,1.997787618162106,0.019980401527215273,0.1901970476418835
10.22,2.0000220861272533,0.02041059064246455,0.19819539303325762
10.23,2.0022235401862254,0.0208527129754802,0.20590671614764675
10.24,2.0043559463014393,0.021298102052031125,0.2143125143480044
10.25,2.006543691771934,0.02177427590364188,0.22239161439933977
10.26,2.008694018432502,0.022260533526193713,0.23100232816210892
10.27,2.0108438176941315,0.022766168225438595,0.23871030176850574
10.28,2.013004204621809,0.023291898815931515,0.2465351441201999
10.29,2.015226342318266,0.023851109558326606,0.25437333607224394
10.3,2.018162880406843,0.02461462600665505,0.2571036892010456
10.31,2.0210878078786734,0.02538365567498384,0.2601809900013881
10.32,2.0239343218379293,0.0261414413828316,0.26302827795324224
10.33,2.026856694179564,0.026928339078062052,0.2660014629024941
10.34,2.029768268643927,0.027721621026291453,0.26934065045252964
10.35,2.0326748085977546,0.028523966767323904,0.27244290116685616
10.36,2.0355982047154773,0.029340734220953898,0.27526550075424683
10.37,2.038465501829381,0.030150560065802044,0.2783622382970149
10.38,2.0413491408879025,0.030974652130355333,0.2810186465408429
10.39,2.0442497344086448,0.03181193027747635,0.28386169258001
10.4,2.0471388734414138,0.03265480770110333,0.28732549588744316
10.41,2.050041644548741,0.03351258362630126,0.29009659470607746
10.42,2.052910536422599,0.034368999450781826,0.292763927201095
10.43,2.0557711454787264,0.03523125949214258,0.29563948390397515
10.44,2.058624119607507,0.0361001752328507,0.2988412105435612
10.45,2.061454143894641,0.036972012413317636,0.30194293364264924
10.46,2.0643168549244884,0.03786365066449803,0.3051571831113526
10.47,2.067210179470182,0.03877503631491041,0.30815304653388503
10.48,2.0700668705926515,0.039684298925733344,0.3115393804028328
10.49,2.0729781119569735,0.04062179340449902,0.3147458976504258
10.5,2.07582339159475,0.04154812650008469,0.3182145424837311
10.51,2.0786388126160955,0.04247555163676979,0.3210616159360696
10.52,2.081461849178944,0.04341440332190214,0.3238494155520774
10.53,2.084376467900019,0.04439274475320726,0.32632143915110495
10.54,2.087163739440496,0.045336012852352545,0.32951540952158975
10.55,2.0900122563357666,0.046310158667375555,0.3319687009195323
10.56,2.0928397959060017,0.04728488515826,0.3348448102846853
10.57,2.0956713004662166,0.04827009903610147,0.33765931288313245
10.58,2.0984854916638342,0.049258176973910696,0.34049381469254353
10.59,2.101317079408476,0.05026138750363805,0.34333453253023133
10.6,2.1041723066586564,0.05128211155723123,0.3466135344321517
10.61,2.107042742924506,0.05231890027818038,0.34935072719206406
10.62,2.109921017624964,0.05336743526798505,0.3529640247672429
10.63,2.1127744781364743,0.05441862475743387,0.3557626012639419
10.64,2.115559103735213,0.05545331582391925,0.35883680596438294
10.65,2.1183663708616236,0.05650625277065093,0.3618502906705033
10.66,2.1211481413184976,0.05755919952356519,0.3651285215367953
10.67,2.1239765000808255,0.058640394399388014,0.368124380967278
10.68,2.126878741174919,0.059759808944416015,0.37125665989762147
10.69,2.1296473457825464,0.06083765323172323,0.37409581783385687
10.7,2.132459224693943,0.06194154816058096,0.37731697166386424
10.71,2.1352217081828297,0.06303633415506764,0.3805939276781304
10.72,2.1379545270303577,0.06412973924520951,0.3833129006774497
10.73,2.140712866535037,0.06524206512302047,0.3868079095025817
10.74,2.1435015416298646,0.0663779715383203,0.3902645926787709
10.75,2.1462576517460814,0.06751173670557498,0.3930375681141488
10.76,2.1490669206908,0.06867648820700624,0.39575944353109876
10.77,2.151866451269895,0.06984614205300571,0.39780972643253965
10.78,2.1545787388785,0.07098588276085555,0.40066893671706816
10.79,2.1574129770054338,0.07218641488427915,0.40358782695666634
10.8,2.1601655175271346,0.07336182903646198,0.4064390895119661
10.81,2.1628847599901717,0.07453220226964141,0.40923853959300255
10.82,2.1656561138000927,0.07573421102758296,0.4121959952892522
10.83,2.1683915883979346,0.07693028233597869,0.41507361372745266
10.84,2.1711264866801656,0.07813548809066768,0.4179518838433333
10.85,2.1738777565479803,0.0793573771719439,0.42119224902169466
10.86,2.176542171648143,0.08055104399455686,0.42424175555837984
10.87,2.1792061080845184,0.08175426392196503,0.42737543241805726
10.88,2.1819593598949805,0.08300822759634685,0.4302708875677303
10.89,2.184705696829445,0.08426865598960703,0.43353187221087647
10.9,2.1874464652552237,0.08553736514629018,0.43691603646522126
10.91,2.1901459593754824,0.0867980788456111,0.43977496484993456
10.92,2.192909745550409,0.08809845584451959,0.4428047984010717
10.93,2.195603267012331,0.0893757547097436,0.4456027926872769
10.94,2.198343491849666,0.0906846046467358,0.44912267690310764
10.95,2.201048595336612,0.09198839279922567,0.4516283862587791
10.96,2.203829996491147,0.09333755316665386,0.45457587837195357
10.97,2.2065207679410093,0.09465256339525581,0.4573348045395861
10.98,2.2092966587065797,0.09601867284146319,0.46055253428211546
10.99,2.2120356732017106,0.09737759961078137,0.4634162647124911
11.0,2.214722471096324,0.09872022167875397,0.4659667832608272
11.01,2.21740521217467,0.10006937844075957,0.46872878925855077
11.02,2.2201203067582354,0.1014442146616607,0.47176708195508843
11.03,2.222836606375628,0.1028300461104343,0.47487870983039754
11.04,2.2254720158781938,0.10418495956084178,0.4780937250566247
11.05,2.2281564278456005,0.10557599580371639,0.4809563191503322
11.06,2.2307994461615412,0.10695519403198896,0.484399109252166
11.07,2.2334358839690784,0.10834252752232242,0.48759313357088724
11.08,2.2360865522947178,0.10974817820153177,0.49004920451728834
11.09,2.238734236620753,0.11116058898397664,0.49270296033636246
11.1,2.2414250872769457,0.11260521286700372,0.495440683772781
11.11,2.2440904505279544,0.11404556751826692,0.49875215316466076
11.12,2.2467377847850583,0.11548752635848733,0.5023319301651233
11.13,2.2493820151900916,0.11694009266889774,0.5055455514740251
11.14,2.252017447350283,0.11839887037758257,0.5085843521253897
11.15,2.254660466215787,0.11987235764007573,0.5117246399808655
11.16,2.2572889599995087,0.12134858586454998,0.5143475585251077
11.17,2.2598867294607183,0.12281653472606616,0.5173911302087143
11.18,2.262481176918021,0.12429304219757299,0.5201447947467019
11.19,2.265023425469971,0.1257491255007211,0.5230903162918872
11.2,2.267643596934951,0.12726010638841556,0.5260658604033592
11.21,2.2702430891240586,0.12876948700821433,0.5291040631662053
11.22,2.2728311822656986,0.1302827816453847,0.5324051253041169
11.23,2.27542434698521,0.13181055081144358,0.5355688946846288
11.24,2.278005861963164,0.13334247928558043,0.5386582876601252
11.25,2.2805887802697864,0.13488605006108165,0.5418314463399527
11.26,2.283205605874165,0.13646117463825055,0.544451517970936
11.27,2.285780290652025,0.1380201382175055,0.5475586122250418
11.28,2.288315665580832,0.139566085936574,0.5504576103788449
11.29,2.2908262603734073,0.1411069258698505,0.5539743305081561
11.3,2.2933715492545743,0.14268140815877145,0.5573016059306493
11.31,2.295892736046454,0.14425260378621557,0.5602164461495125
11.32,2.2984172827721556,0.1458361284961333,0.5633709464875349
11.33,2.3009737978264373,0.14745096515911674,0.5659509553216832
11.34,2.3034876996160896,0.14904797343739404,0.568875228503926
11.35,2.3060195497686555,0.15066679492997964,0.5713697727181917
11.36,2.3085781125847205,0.15231170208290737,0.5746219526102567
11.37,2.3111253904223634,0.153961086931334,0.5778373522114919
11.38,2.3136501341317044,0.1556074265111141,0.5809685095792277
11.39,2.3162098212478797,0.157287998215725,0.5843807702484184
11.4,2.3187520609711187,0.15896955685467062,0.5869811511387736
11.41,2.321268538400258,0.16064349810998976,0.5911019401087129
11.42,2.323701373165672,0.16227630190127254,0.5944734892198309
11.43,2.3261792086654443,0.16395145282274504,0.5976406982232716
11.44,2.3286492519209645,0.1656327589674095,0.600554345099314
11.45,2.3311518563237463,0.16734692015477362,0.603487789649526
11.46,2.333655791806227,0.16907280601630437,0.6065637172797163
11.47,2.336107768521609,0.17077402726426066,0.6096203349619521
11.48,2.338639374905625,0.1725419844190377,0.6127790222845398
11.49,2.341126155452181,0.1742903489623064,0.6156133459729004
11.5,2.3435870720911423,0.1760309731576655,0.618631447317657
11.51,2.346032464060538,0.17777171311715279,0.6212394487551994
11.52,2.348489593109158,0.17953048141589661,0.6242699963059665
11.53,2.350906034236541,0.1812712252545044,0.6273595224406184
11.54,2.3533370534548332,0.183033904569383,0.630085982592601
11.55,2.355744082217935,0.18478922169973447,0.6329001914146265
11.56,2.3582307414308805,0.18661335062969756,0.63645948361151
11.57,2.3606739139864192,0.18841898972370613,0.6390958063905086
11.58,2.362983281497973,0.19013517156763166,0.6423039655358148
11.59,2.3653322084182773,0.1918924769440257,0.645454649453522
11.6,2.367697602762943,0.19367375345281812,0.6486924685591974
11.61,2.370092817513132,0.1954896694169716,0.6518830433668885
11.62,2.3724851427630824,0.19731544404921242,0.6550525646890598
11.63,2.3748434947040753,0.19912714817859062,0.658509968054846
11.64,2.3771757083744673,0.20093162884944954,0.6615812398438465
11.65,2.379529874025375,0.20276468041784007,0.6648328357831427
11.66,2.3819300329757644,0.20464611214091993,0.6671346726197441
11.67,2.384316000833428,0.20652530263808377,0.6696275389457446
11.68,2.386635412662542,0.20836146063144895,0.6725215710239641
11.69,2.3889440325631215,0.21019996858833478,0.6753488241505362
11.7,2.3912834152893367,0.21207380809661075,0.6788124003870107
11.71,2.393588552866965,0.2139333603867306,0.682356260783628
11.72,2.3959377826494213,0.2158422644465312,0.6855852924293819
11.73,2.398236619270197,0.21772257736673808,0.6888025157693379
11.74,2.400569424656049,0.21964323414144948,0.6919829810471332
11.75,2.402798057848851,0.22149004747044898,0.6949492437861409
11.76,2.405104756334144,0.22341312093530202,0.6982895959705773
11.77,2.407410423541116,0.22534842590014864,0.7012955634749786
11.78,2.4097262859360713,0.22730418443392592,0.7043502062436953
11.79,2.4120314753756027,0.22926302431201812,0.7073423630147498
11.8,2.4142566481757624,0.23116536484778477,0.7104121972327232
11.81,2.4165156053109245,0.23310862288218526,0.712919443555118
11.82,2.418749033647704,0.23503968466064412,0.7159379072251129
11.83,2.421040858067163,0.23703335767639833,0.7189236777721418
11.84,2.423314465991247,0.23902314069665215,0.722070438339377
11.85,2.4255010831141814,0.24094897680657695,0.7250722071024729
11.86,2.4277159339916614,0.242911516459129,0.7279329504238404
11.87,2.4299471943924082,0.24490001995527688,0.7307049546927923
11.88,2.432187288024213,0.2469075646909388,0.7335017417268842
11.89,2.43438071575198,0.24888437736412444,0.7362460029041398
11.9,2.4366062539659574,0.2509012250571488,0.738627354058062
11.91,2.4388287472352417,0.25292497323719443,0.7412442167136487
11.92,2.441037685579707,0.25494697728068316,0.7443160351873035
11.93,2.443234392525436,0.2569702220323247,0.7469116669420404
11.94,2.4454776736295787,0.25904715123561634,0.7494824003511861
11.95,2.447743229502236,0.2611555457600794,0.7522935001999415
11.96,2.4498755734795967,0.2631511843227762,0.755278047782912
11.97,2.4520339013867085,0.26518325864789016,0.7584288625254006
11.98,2.454268887986069,0.267300831299132,0.7613324864103931
11.99,2.456407059675172,0.2693384894119459,0.7644665303485496
12.0,2.4585293191524937,0.2713737132624045,0.767623373616685
12.01,2.4607033193409005,0.2734717705295569,0.7709688838708136
12.02,2.462857596191244,0.2755647581598706,0.7738167409811377
12.03,2.4650258589718086,0.2776833706076937,0.7770695117943612
12.04,2.4671598097724012,0.2797820683381823,0.7802956078218257
12.05,2.4692692182909695,0.28187005920722463,0.7833650093334135
12.06,2.471389668614723,0.28398190460986505,0.7866146670091041
12.07,2.4734960027193607,0.2860933696849691,0.7898659858642174
12.08,2.4756808591867263,0.28829783700224076,0.7926019349898972
12.09,2.477781311257023,0.2904287715424899,0.7954247791959649
12.1,2.4799016621410175,0.292592074416302,0.7982476869923556
12.11,2.4819834772201532,0.2947280895877924,0.801337235323939
12.12,2.4840820440444373,0.2968946442478152,0.8045236584412554
12.13,2.486124528398583,0.2990167889065796,0.8074583918092515
12.14,2.4881630348537507,0.30114727930654567,0.8112267594791219
12.15,2.490209140358684,0.30330190801226053,0.814613036736824
12.16,2.4922001727476073,0.3054128120604198,0.8177164356839456
12.17,2.494229462798354,0.3075776978395302,0.8214406872709531
12.18,2.496295192627285,0.30979797303405326,0.8251589500297615
12.19,2.4983801060224797,0.31205564196574664,0.8280912755771065
12.2,2.5004383288429715,0.31429756292976413,0.8313994492570742
12.21,2.5024889837476905,0.3165461270576492,0.8341470343551127
12.22,2.5044780200332646,0.31873919800067196,0.8367129735888394
12.23,2.5064653993094095,0.32094177289818443,0.8391628431675333
12.24,2.508456102521391,0.32315892853318967,0.8424049508513444
12.25,2.510451690080943,0.32539607222801853,0.8451712310685457
12.26,2.512438624873671,0.32763595839783377,0.8478270611084474
12.27,2.514410177148486,0.3298704297438866,0.850934692200154
12.28,2.516412358173224,0.3321538788950703,0.8539464302201732
12.29,2.5183650981885424,0.3343945189200148,0.8565235833042234
12.3,2.5203097552129696,0.3366375287851179,0.8595446686270952
12.31,2.522276041225434,0.3389193776553617,0.8630960472740595
12.32,2.524180160977508,0.3411450183160492,0.8661188426602331
12.33,2.5261429863250555,0.34345336647197494,0.869282887338965
12.34,2.5280759120020724,0.34574118053582653,0.8721128767789055
12.35,2.5300005568050934,0.34803231443970195,0.8753931737784432
12.36,2.531945264046338,0.3503628107463976,0.8786174294932569
12.37,2.5338862146189647,0.3527041098137332,0.8816531901860614
12.38,2.5358243542298418,0.3550565162372,0.8847141305673649
12.39,2.5377328530067484,0.3573874479827871,0.8871479163694246
12.4,2.5396751679563057,0.3597714946268323,0.8901137104728971
12.41,2.5415264842086636,0.36205766013223206,0.8931448328318669
12.42,2.543445652872874,0.3644423590953852,0.8958465816609634
12.43,2.545314873286425,0.36677788473295847,0.8990118760749519
12.44,2.5472119399853086,0.36916364365514975,0.9018946422559847
12.45,2.549080203194497,0.3715271335400949,0.9049509752115276
12.46,2.550909001975531,0.37385528927414846,0.9078605684268602
12.47,2.5526942526269756,0.37614166926733594,0.9109564560021134
12.48,2.554546719119815,0.3785293349247549,0.9141750926693966
12.49,2.5563517101342406,0.3808713344231529,0.9175406102333754
12.5,2.5582154506071855,0.38330646837974025,0.9205787444778162
12.51,2.5600595249556974,0.38573113438178275,0.9232516993227424
12.52,2.561827483071284,0.3880686605489633,0.9261243070345391
12.53,2.5636542324544025,0.3904983940939833,0.9292634081573363
12.54,2.565428904928062,0.39287435208047583,0.9323377635633429
12.55,2.5672114163158692,0.395276170913356,0.9355410221340386
12.56,2.568993933567276,0.3976941439821145,0.9382432087569774
12.57,2.5707973753349367,0.40015439232809175,0.9415956619365403
12.58,2.5725788282722766,0.40260180892220254,0.9440477235951795
12.59,2.5743232685539166,0.40501076896721117,0.9470780510069003
12.6,2.5760957487086604,0.40747412991623555,0.9498912544985313
12.61,2.5778228820485536,0.40988876810138214,0.9526421061493535
12.62,2.5795819838161087,0.4123624526125063,0.9555446626409253
12.63,2.581334595451337,0.4148422191638715,0.9589759128626272
12.64,2.5830479271344013,0.41728414275067827,0.9618835702865653
12.65,2.5847688799937987,0.4197521601893448,0.9649905188337714
12.66,2.5864130131163185,0.42212569447063986,0.9675897818257502
12.67,2.588125976948396,0.4246123789325308,0.9704429624807253
12.68,2.589826763915722,0.4270965282611,0.9732412112244146
12.69,2.591510656790598,0.42957082694685317,0.9759454716828324
12.7,2.5932379097648006,0.4321236535522072,0.9788500688057282
12.71,2.594931528599749,0.43464250244090696,0.9814781904234918
12.72,2.596589265786612,0.43712203455062076,0.9845195478577252
12.73,2.5982489840123857,0.43962094530362295,0.9873624168718971
12.74,2.5998576966048477,0.44205806575965845,0.9900915665174387
12.75,2.601484429049763,0.4445371749838586,0.9928495923058628
12.76,2.6031295465931095,0.4470594415997897,0.9961764944857797
12.77,2.6047517290146955,0.4495647201823752,0.9983952807235693
12.78,2.606369833683158,0.4520758963439898,1.001158611249574
12.79,2.607977347893126,0.4545858429021378,1.0041205579905599
12.8,2.6096373757211166,0.4571947659124175,1.0072357504113862
12.81,2.6112164452609377,0.4596936069287898,1.0108513390359453
