t,X,Y,yaw,vx,vyaw,bias
10.61,2.1313744569873077,0.030425020353555324,0.1921713702642009,0.3050448177053768,0.3006041866462976,0.005408699605765944
10.62,2.1343613358992624,0.03139959293407921,0.1956052762265794,0.3062432304731556,0.31950101778725326,0.00536328206422826
10.62,2.1343550880841207,0.031696957535858494,0.19574622358121666,0.3062432304731556,0.3061336643151808,0.005328676647601399
10.63,2.137362881612947,0.032046315801883274,0.1985976036370977,0.30424001848760573,0.30025327158381665,0.0053571752515807905
10.64,2.140339643890211,0.03269193276965422,0.20165063256794616,0.2975559868841486,0.3024835867850694,0.005351820775919582
10.64,2.140344566538006,0.03246645509003512,0.20154399009115867,0.2975559868841486,0.3125988365018322,0.005377978002181202
10.65,2.1432637756654667,0.03295688834395447,0.20458008975455502,0.2996683386959104,0.31008109090259933,0.005390166437241566
10.66,2.146193852154741,0.03368029560498806,0.20780589407297123,0.29759091326480164,0.31560210333916344,0.005376926453523377
10.66,2.1461828239633944,0.03416701158900542,0.20803561854451022,0.29759091326480164,0.29380938913199184,0.005320634698076961
10.67,2.1490968001628503,0.03483667624690543,0.21101986287684985,0.30244023397197567,0.2951021327424405,0.005314383413151822
10.68,2.152057110285509,0.03558903134224504,0.2140985740062474,0.3104733610197231,0.30074255907242403,0.005300872004600525
10.68,2.1520570655463884,0.035590934246746066,0.21409947030579143,0.3104733610197231,0.30065752074500507,0.005300652588487912
10.69,2.1550857522963667,0.03609098207693771,0.2169723010045315,0.29801742954218696,0.2969108786688839,0.005318750223586729
10.7,2.157994749140246,0.036897035767743794,0.22011895688518218,0.3018018994862033,0.3047540789794412,0.005299982832221565
10.7,2.1579942525944618,0.03691738807513854,0.2201285229210159,0.3018018994862033,0.3038463612761158,0.005297643311525378
10.71,2.1609307232196797,0.03780071881865506,0.22335749708606129,0.29746962371981356,0.30918357852240824,0.0052718908257372975
10.72,2.163835616438394,0.03821622724449414,0.22618669342038789,0.29455804625640675,0.29758075637166614,0.005299623904140659
10.72,2.1638336895813466,0.038292407181595364,0.2262224268871325,0.29455804625640675,0.29418957498543735,0.005290893158870563
10.73,2.166692618771207,0.03947637580267017,0.2296061242673195,0.2972214257503707,0.3065676369977354,0.005231233124047658
10.74,2.1695827043033855,0.04040865560783354,0.23294720501606248,0.30084775809384523,0.3187350532243465,0.005202182292246794
10.74,2.1695753042716697,0.04069109960431956,0.23307942981408286,0.30084775809384523,0.3061849977965352,0.005169906859240933
10.75,2.172507869695468,0.04111195730972475,0.23591055637743844,0.29821332638058656,0.29972032716112945,0.005201031599431759
10.76,2.1754162488169597,0.04162986336053494,0.2387138442205635,0.30371136790759695,0.29115263895054067,0.00522146551235068
10.76,2.1754166311621037,0.04161577552245069,0.23870726226060157,0.30371136790759695,0.29177744414465956,0.005223070601344228
10.77,2.178390242926324,0.0415107313375076,0.24093222252118443,0.3034260224031372,0.272364080397316,0.005316436978874615
10.78,2.1813282142006942,0.04232204854815322,0.24375134057961362,0.2948344228970506,0.27658274396855487,0.005306386370258401
10.78,2.181343421298788,0.04178107494989673,0.24349910998389396,0.2948344228970506,0.3005293310093962,0.005367837245059815
10.79,2.1842157687847252,0.04241192650927595,0.24643540316116605,0.3069132424134611,0.29859574658223476,0.005377126590994463
10.8,2.1871897049234925,0.04307094860239702,0.24932650457629862,0.29982202245390027,0.29440430316625243,0.005387101583040166
10.8,2.187197510345266,0.04280263201713107,0.2492016510972009,0.29982202245390027,0.3062593363451526,0.005417490769757712
10.81,2.1901080454878414,0.043290826213424415,0.2520541172103968,0.2963004382466378,0.30037056517113414,0.005445751334781372
10.82,2.192982179624117,0.044000352798820044,0.25502525410985827,0.30168396140580855,0.2989313583660855,0.005449172747976631
10.82,2.1929842729391056,0.04393076336486047,0.25499293582036875,0.30168396140580855,0.3020004267165407,0.005457031554813545
10.83,2.195905657911987,0.044555329023975986,0.2578992490303007,0.2987677869124597,0.29881404651584687,0.005472306856609167
10.84,2.198796855782737,0.04524496788494826,0.26081002417280774,0.2988608443866223,0.2953951035475833,0.005480425985425496
10.84,2.1987913202603306,0.04542297982903055,0.2608925331649931,0.2988608443866223,0.28755872605170996,0.005460381217366768
10.85,2.201669177458264,0.046542937708887434,0.2640593648581695,0.3008905637813835,0.29572187668411914,0.005421289214008483
10.86,2.204565914671697,0.04738758250827306,0.26708156458252796,0.29256997519565703,0.2985936818437072,0.005414476664460724
10.86,2.2045625216511233,0.04749318232902433,0.26713041518634195,0.29256997519565703,0.2939534500013884,0.0054026199905941735
10.87,2.2073781902963043,0.048451320252802695,0.2702249451752808,0.2923243358818282,0.2982980322748348,0.00538183652740308
10.88,2.210204022817223,0.049175674499164115,0.2731463013203123,0.3018366762141158,0.29557443262271427,0.005388290646349168
10.88,2.21020985963941,0.04899966643209369,0.2730650289870828,0.3018366762141158,0.3032953331151607,0.005407998100453265
10.89,2.21310922030225,0.050032474941944155,0.2762800207181306,0.30215295049621255,0.308398275529869,0.005383612571212958
10.9,2.2160092316982083,0.05105548458877737,0.27957534185099103,0.3020264319341066,0.3177392823290302,0.005361500560656441
10.9,2.2159985324236002,0.05136793499128448,0.27971933682834754,0.3020264319341066,0.3040579667195439,0.005326616128086925
10.91,2.2189048093560344,0.052026447272134006,0.282614913535891,0.2982175055465935,0.2999929426905678,0.0053460213274115305
10.92,2.2217727288538196,0.05287930146433726,0.28563589537703027,0.3049472532129565,0.3009234940145933,0.005343820846651729
10.92,2.221758472922173,0.05328267901909814,0.2858214395158016,0.3049472532129565,0.2832922540614653,0.0052989122234093095
10.93,2.224680942003751,0.05410751702156028,0.28862648253846884,0.29857205483112026,0.28251062624706025,0.005302639574539623
10.94,2.2275295898418026,0.05542019154521933,0.29194068389002314,0.30332647254564765,0.30413057956118644,0.005251568318740742
10.94,2.2275340204205962,0.055298688580752625,0.2918849026107874,0.30332647254564765,0.3094318382042805,0.005265057040768138
10.95,2.2304580892497192,0.055603255181224887,0.2945094292475312,0.3004986460342846,0.29625993518997723,0.0053278044741064505
10.96,2.233339737211765,0.0564671700737754,0.29746139429956064,0.3085430503186904,0.29578983189289976,0.00532891380589149
10.96,2.2333439059690106,0.056356322159244424,0.2974106017287515,0.3085430503186904,0.3006175892699517,0.0053411849203919524
10.97,2.2362971068169686,0.057019785127168425,0.30021945154957963,0.3001114104000645,0.2950846498602519,0.0053675150088363915
10.98,2.2391631175339812,0.05808722357009396,0.3033581526066073,0.30874842296833693,0.30338944641387544,0.005347938044138359
10.98,2.23915642167586,0.05825989674107331,0.303437122132798,0.30874842296833693,0.29588256937171725,0.005328877009851127
10.99,2.2421045363928225,0.059089785449140515,0.3063200590009559,0.3059641945436069,0.2937545406732739,0.0053389933788071985
11.0,2.245028479310116,0.059752602587175775,0.30898519742462904,0.30074244847200415,0.28171116365303944,0.0053673539295491166
11.0,2.245048490357442,0.05925204571695604,0.30875672234777773,0.30074244847200415,0.3034328202259515,0.005422451254008409
11.01,2.247924150646646,0.05990177197822237,0.3115737442101958,0.3003196823230055,0.2973388524284529,0.005451391346648396
11.02,2.250783571173092,0.060866718331198874,0.3145928127802226,0.3040589050144907,0.2993585171673663,0.005446640210348382
11.02,2.250780326218773,0.06094553797477722,0.3146287226652876,0.3040589050144907,0.2959440551969969,0.005437988298922007
11.03,2.25366603569617,0.06203450229473749,0.317709596663537,0.30487921033165943,0.29934965876948605,0.005421831763549886
11.04,2.2565503550720885,0.06313365881766181,0.32085899143365876,0.29691611862435974,0.30624278821114087,0.005405632761107018
11.04,2.2565415176128387,0.06334212504260375,0.32095378857763684,0.29691611862435974,0.29722795935684343,0.0053828135150107365
11.05,2.2593671887171336,0.06417325859131026,0.32383855374261,0.30196998515774964,0.2947734575651056,0.00539444603127202
11.06,2.26221285744272,0.06546589344309289,0.32713467507315624,0.2983865724637706,0.31017838186082497,0.005358281167731841
11.06,2.26220741200302,0.06559073945343846,0.32719134439743325,0.2983865724637706,0.3047886885900564,0.005344652177731033
11.07,2.26502635655676,0.06669203778041032,0.33035582163686766,0.29794986773832216,0.3080588872537574,0.0053291696307459484
11.08,2.2678650272446705,0.06723874328134544,0.33299694008216324,0.2998889874967761,0.28862543031911475,0.00537474545553735
11.08,2.2678871020442357,0.06674661670811093,0.33277395371800655,0.2998889874967761,0.30983578452935145,0.005428325756523303
11.09,2.270741399696073,0.06729224676221228,0.3355176261023421,0.30007212681230266,0.29988671110358595,0.005475381282974683
11.1,2.2735864076797356,0.06810544246544833,0.33833273728384927,0.3050456593091098,0.2917605736413313,0.0054944195595149755
11.1,2.2736052308689203,0.06769727805791728,0.3381481247242257,0.3050456593091098,0.30932299023461796,0.00553873967542122
11.11,2.2764715879798927,0.06892218711789098,0.34141544557452286,0.3031075999711528,0.31420662389579795,0.005515665160614228
11.12,2.279312577397857,0.07023221369910097,0.3448654944685721,0.3015699522943766,0.32782707152892454,0.0054837868270619355
11.12,2.279290785417911,0.07069185842622479,0.3450730121016782,0.3015699522943766,0.30808324756301186,0.005434012082407949
11.13,2.2821225219559085,0.07184206874140826,0.3482597639529182,0.30168513663891966,0.31105470727727424,0.005419986445069622
11.14,2.2849603421213187,0.07282297668992628,0.3513198313518038,0.30125474554484455,0.3088221433366073,0.00542520644699489
11.14,2.2849561668157854,0.07290868251994405,0.3513584563885068,0.30125474554484455,0.305146797398114,0.005415950115143384
11.15,2.287781216363589,0.07403298716159896,0.3544807670697838,0.3025084142641597,0.30713434271030343,0.005406578060562372
11.16,2.290632817883526,0.0747789845734236,0.3572366221369774,0.3015382555255792,0.2931805305295169,0.005439171028884561
11.16,2.2906457696602236,0.07452016847476188,0.35712018774205473,0.3015382555255792,0.3042611357238774,0.005467049493700321
11.17,2.2934688309892146,0.07557446727588894,0.3601635650044898,0.29859976510903774,0.3042826251227685,0.005466948263803123
11.18,2.2962733132829594,0.07643059547451611,0.3630029627332773,0.2985225452267252,0.29528467732647246,0.005487944456216989
11.18,2.2962686233484866,0.07652187933013001,0.3630439577468626,0.2985225452267252,0.2913828691128144,0.005478137421275216
11.19,2.299054088552865,0.0776118438274866,0.36598306130120295,0.2933514194258541,0.2920920635763765,0.005474799943665832
11.2,2.301797187738711,0.07870100495081897,0.36894240817622287,0.30183839220347886,0.293791799775594,0.005470837652613426
11.2,2.3018090553063155,0.0784758631183994,0.36884146662620326,0.30183839220347886,0.30340033902330266,0.005494964320464794
11.21,2.304623421997917,0.07956792887838841,0.3718788187706505,0.3006779227670366,0.3034943085363635,0.005494522536216497
11.22,2.3074142836977454,0.08084140600425047,0.37510096023913964,0.29986453837801835,0.3117752111351293,0.00547523787401536
11.22,2.3073967210822595,0.08116614035402665,0.37524630436180245,0.29986453837801835,0.29793836181384303,0.005440528474794506
11.23,2.3101774212756174,0.08244749750593422,0.37837271519824983,0.30089871959093917,0.30206435526531594,0.005421149815153671
11.24,2.3129705083790655,0.08360573022219195,0.3814417172520143,0.3002326705855552,0.30420364832402236,0.005416172720754376
11.24,2.312969378865595,0.08362609242343755,0.38145081552288546,0.3002326705855552,0.30333738333833704,0.005414001858430695
11.25,2.31574855318559,0.08488217668428498,0.38459564499463805,0.3008542311761365,0.30646533359547956,0.005399325148715159
11.26,2.3185575619426064,0.08570856081318239,0.3873475945815691,0.30511720806604364,0.2926311883045384,0.005431478843461476
11.26,2.3185641815730347,0.08559217755020165,0.38729567932990383,0.30511720806604364,0.29757473735554263,0.005443855226001828
11.27,2.321379231791183,0.08687360113813261,0.3903761476120813,0.30127075656495034,0.3005138626975574,0.005430077982042511
11.28,2.324166794384964,0.08794633563383467,0.3933066344323873,0.2972483650437536,0.2972110702166957,0.005437746907342257
11.28,2.3241749731758654,0.08780607832904395,0.39324417593243693,0.2972483650437536,0.30315929325658625,0.005452623969952475
11.29,2.326890396062401,0.08942567300946665,0.3966625284147357,0.29475547495257015,0.31401486180446747,0.005401787674910325
11.3,2.3296042714594845,0.09069379276410656,0.39993428227303995,0.29897996014707345,0.3198377143689221,0.005388280473138021
11.3,2.329583433247695,0.09104264722230755,0.40008938407563605,0.29897996014707345,0.3050648681226257,0.005351368190845441
11.31,2.332344089523147,0.09207173633927744,0.40303176874015495,0.2972005365225471,0.30202592621628777,0.005365585666263979
11.32,2.335072821155788,0.09332967325310673,0.40614643421129315,0.2979528358144441,0.3062031211619676,0.005355905286199794
11.32,2.3350375771315686,0.0939057441031436,0.4064021471790554,0.2979528358144441,0.2818445645799988,0.005295100643085811
11.33,2.337791931833768,0.09484752765904134,0.40903052763469483,0.30207824357333896,0.2765091583348872,0.0053200378631870415
11.34,2.3405539720642126,0.09615713826710738,0.41190755940413354,0.29811895895859686,0.28146242502844365,0.005308570088848127
11.34,2.340578746785616,0.09576170957247991,0.41173231454406223,0.29811895895859686,0.2981577692849691,0.00535020529672064
11.35,2.343343139924341,0.0964701103783123,0.4143256880961755,0.3003496362565104,0.28725964816240007,0.005401093171476225
11.36,2.346078091379741,0.09794141087515953,0.4174652029622305,0.30390864362493103,0.2990711631275615,0.005373773562675819
11.36,2.346086318700595,0.09781313340074403,0.41740844374102165,0.30390864362493103,0.30447917503229,0.00538724719979176
11.37,2.3488531225244182,0.09921529771245997,0.42058921470435456,0.3034953035767419,0.3082967753828494,0.005369438305515779
11.38,2.351620082400182,0.10048708179659793,0.42370606709904646,0.3015523365201734,0.3097962922732613,0.005365973304588557
11.38,2.3516130304894296,0.10059448615889853,0.4237535130804459,0.3015523365201734,0.30527511436827914,0.005354719941550949
11.39,2.35434081994824,0.10219505559314344,0.4270927850335277,0.3058888243703585,0.3133196409831053,0.005317228472066741
11.4,2.3571490590598816,0.10309417932967213,0.42985134971477307,0.30487945737223165,0.29674003070225063,0.005355503110939384
11.4,2.357153043067866,0.10303489083868499,0.4298252013101767,0.30487945737223165,0.29923203128958975,0.00536169986227264
11.41,2.359924515031832,0.10430535984881802,0.4328175216230725,0.30487945737223165,0.29923203128958975,0.00536169986227264
11.42,2.3626121070043116,0.1058806856891789,0.4361387185221315,0.29343301315824544,0.31214376853936476,0.0053281301847091156
11.42,2.362613711065907,0.10585733334894913,0.4361321675826825,0.29343301315824544,0.3135126576097957,0.005330567602627119
11.43,2.3652763183602703,0.10713247117224312,0.439293723890498,0.29870821944492526,0.3142325748320988,0.005327128190410075
11.44,2.3679913338296856,0.10823998693489233,0.4422710075812477,0.29878997188606365,0.3071099222092282,0.005344007945698502
11.44,2.3679861049645092,0.10831438696616841,0.442302791043595,0.29878997188606365,0.30390673740801466,0.005336267756227012
11.45,2.370696881043852,0.10948815542676638,0.4452573097045626,0.30302616077782346,0.30154318319445267,0.005347295411771937
11.46,2.373429327319823,0.11083566936684015,0.44831542316120904,0.30403705980015516,0.30342565596823623,0.005342944702380584
11.46,2.3734303424178718,0.11082154457420246,0.44830923384311655,0.30403705980015516,0.3040178265893907,0.005344410518814808
11.47,2.376165602886668,0.11215425613470095,0.45136253084614775,0.29881876961383336,0.30438567897240876,0.005342700317816658
11.48,2.378854795796382,0.11354044986956242,0.45448720823740824,0.30810050123066607,0.3079588502831498,0.005334471626621941
11.48,2.3788563063949857,0.11351988708341502,0.4544781878446918,0.30810050123066607,0.30881755347824125,0.005336600490140922
11.49,2.381641075435821,0.11461535804460529,0.45736386431178666,0.3042695231424487,0.30313733178927404,0.005362976803871971
11.5,2.384369990493738,0.115948872241797,0.4603858992226154,0.30162266002908467,0.3027243497213227,0.0053639267133753785
11.5,2.3843711731906176,0.1159331231506711,0.46037899949465405,0.30162266002908467,0.3033809099484718,0.0053655533129883986
11.51,2.3871051641675,0.11684302809372718,0.46307317235706524,0.30026819510597713,0.29385301355638516,0.005409753844280555
11.52,2.389787847556355,0.11824901094247278,0.4660764427359092,0.30204091472346933,0.29671630299187696,0.00540317427855734
11.52,2.3897829276598648,0.11831313940537051,0.4661044962905166,0.30204091472346933,0.2940466217017983,0.00539656628030773
11.53,2.3924668439633643,0.11981987742296693,0.4691638487654235,0.29810450365354885,0.2973819846780296,0.005381107774786688
11.54,2.3951406721090414,0.12099584939584417,0.4719636443100625,0.3001322769551706,0.28968494536544526,0.005398778279389322
11.54,2.395127588917448,0.12116282944126501,0.47203658398645876,0.3001322769551706,0.2827429411970827,0.005381611398600714
11.55,2.397800403611027,0.12251346337953695,0.4748534696947478,0.2980605086386322,0.2824471183257383,0.005382981184811288
11.56,2.4004163404594494,0.12439273238783766,0.4781948810111327,0.30768960467474715,0.30531236480954727,0.005330537027538139
11.56,2.4004031687500857,0.12455739302378002,0.4782667038159407,0.30768960467474715,0.2984758483952677,0.0053136467025620086
11.57,2.4031610582747613,0.12561920780511776,0.4809735954062358,0.3040661763406303,0.2906793021718266,0.005349714669356182
11.58,2.405829538580973,0.12723156934320212,0.4840923860583847,0.28884274973331164,0.3000568288025979,0.005328226113388155
11.58,2.405840209661237,0.1271009319558819,0.4840354895612031,0.28884274973331164,0.3054732139380832,0.005341595479532461
11.59,2.408391513933702,0.12854386472275448,0.487166735379808,0.29304371551847375,0.3076202104279252,0.0053316723030678494
11.6,2.410973428457246,0.13002983693134862,0.49035662207275016,0.295898724127835,0.31264919699252086,0.005320159032208078
11.6,2.4109493755022586,0.13031853403574986,0.49048219238251123,0.295898724127835,0.30069384590365,0.005290676597398394
11.61,2.4135466121782443,0.1319004223821919,0.4936355563375605,0.3002557401355134,0.3048028413634841,0.00527170269696267
11.62,2.4161838634491337,0.1334085390867255,0.49676904094163893,0.30089598132617185,0.3085832950189943,0.005263055744171266
11.62,2.416181477105756,0.133436615080202,0.49678123592056905,0.30089598132617185,0.3074220934364667,0.005260194796169751
11.63,2.4187910745094143,0.13525929025185715,0.500160974102916,0.2976304183989227,0.31599605069145187,0.00522063942748053
11.64,2.421406558715258,0.13662345667981923,0.5032585555107603,0.29506763304163497,0.3132363567078973,0.005226945843452705
11.64,2.4213874366022115,0.13684400786825207,0.5033542209477847,0.29506763304163497,0.30412605722214386,0.005204520560744994
11.65,2.42395532616165,0.1384826079730992,0.5065631744023198,0.2981392046232553,0.30883243460045073,0.005182827760259303
11.66,2.4266154253162253,0.13937852457091074,0.5090983515140719,0.30450016985075573,0.2843596187289362,0.005238701756483405
11.66,2.426661672997632,0.1388554143629229,0.5088717517718047,0.30450016985075573,0.3059414289414124,0.005291777691930871
11.67,2.4293720753155816,0.1397609529151472,0.5114795064245972,0.30376755544554485,0.29326462270904297,0.005350155133124696
11.68,2.4320187048851833,0.1412179562034606,0.5143849961609435,0.2963676299502443,0.29206308295459654,0.005352895884379058
11.68,2.4320297088462546,0.14109591904859173,0.51433220667535,0.2963676299502443,0.2970914455355708,0.005365250876434851
11.69,2.434622586503271,0.1424068207270657,0.5171885996801545,0.29520951245862287,0.2938769577494255,0.0053800404238069045
11.7,2.437157191396513,0.1442377983934805,0.5204964359529977,0.29942308386503363,0.3102071230946303,0.005342824455878959
11.7,2.4371467087469223,0.1443518656858643,0.5205457137437227,0.29942308386503363,0.30551271416054265,0.005331300423381418
11.71,2.43969597134496,0.14633951354882557,0.5239904160880839,0.2963917185766956,0.31644831197152895,0.005281032019399701
11.72,2.44226168375341,0.14787017869774796,0.5272002902607832,0.30226884625386397,0.31845683651973516,0.005276458771873661
11.72,2.4422364847800035,0.14813924404501114,0.5273163767112317,0.30226884625386397,0.3073966718655433,0.005249332232865097
11.73,2.4448315572936035,0.14980509698255806,0.5305045278003532,0.29735040096507387,0.31060208554880814,0.0052346108815811525
11.74,2.4473941762142264,0.15136385200262234,0.5336628959902469,0.301843398428673,0.3129185335189474,0.005229341246976715
11.74,2.4473939225062056,0.1513665104005959,0.5336640414369467,0.301843398428673,0.3128093881901582,0.005229073793191741
11.75,2.4500013290149325,0.15273182812942576,0.5366631540361798,0.29028932540356117,0.30918837394290827,0.005245689024697103
11.76,2.452484906840901,0.1543952096003568,0.539929745537317,0.2996306259273441,0.3169198283890241,0.005228116624046839
11.76,2.452427817772071,0.1549824566572446,0.5401824605899744,0.2996306259273441,0.2928367818477009,0.005169155279991177
11.77,2.4549904878027227,0.1566035221181082,0.5431726723662704,0.3009279491538658,0.2945730901902531,0.005161195205466643
11.78,2.457560279153331,0.15823676584410842,0.5461949796389967,0.30297038785562025,0.29796203687913336,0.005153499505576853
11.78,2.457558749777423,0.1582522094227369,0.5462016171133238,0.30297038785562025,0.2973294312484549,0.005151952104458161
11.79,2.4601454308747632,0.15984518020054955,0.549189943136921,0.30253726070051706,0.29775148129203827,0.005150018935164124
11.8,2.4627135754547584,0.1614863532922884,0.5522323649092353,0.29342110737133514,0.3006241272851323,0.0051435014428462935
11.8,2.4627275637576616,0.16134768488013007,0.5521728439697442,0.29342110737133514,0.30629760954081686,0.005157366925740551
11.81,2.465286632612968,0.1623170815962708,0.554792980225929,0.2976665980595909,0.2938631165090739,0.005214272028402653
11.82,2.4678095851265014,0.16394086764825427,0.5577877364465192,0.295414698458326,0.2963472129269264,0.005208641055540486
11.82,2.4678437226987273,0.16360844983489653,0.5576452233543628,0.295414698458326,0.3099329827243717,0.005241814191631965
11.83,2.4703673125949215,0.16505790182023755,0.5606540677553341,0.30319099398015803,0.3073920929585064,0.005253432092502709
11.84,2.472929021952399,0.1667214490517023,0.5637791950127392,0.30220693862902503,0.30965859466632917,0.00524829888131178
11.84,2.4729145636056766,0.16685974636455517,0.5638384129123291,0.30220693862902503,0.3040127114107559,0.005234525115903116
11.85,2.475466752807848,0.16843135644383847,0.5668479775172192,0.2921202829286684,0.30315444542343023,0.005238445999764434
11.86,2.477946231102965,0.1698799082627746,0.5697594544627265,0.2956638036484757,0.2978397472616229,0.00525047227958828
11.86,2.477947429057428,0.16986864940712867,0.56975463923481,0.2956638036484757,0.29829888711448954,0.005251591423176251
11.87,2.480462269803669,0.1712471004039862,0.5725695338011216,0.298655667743649,0.293578131478043,0.0052731388464846915
11.88,2.4829844842966504,0.17276704670772042,0.5754076114973443,0.3006560567948589,0.28925314878535363,0.005282917030547434
11.88,2.4830221150927763,0.1724194718609251,0.5752591329524793,0.3006560567948589,0.303412421160075,0.005317399892550992
11.89,2.4855744305760212,0.17375388973878655,0.5780623335646264,0.2956465050209079,0.29692678793113036,0.005346977256260976
11.9,2.4880995095853486,0.1749520979520623,0.5806183555307962,0.30002284842812227,0.27863303342475176,0.005388300968125486
11.9,2.4881627894005645,0.17437761926951853,0.5803732334875001,0.30002284842812227,0.30201109703975243,0.00544518547031285
11.91,2.490718469546688,0.17560614603924923,0.5830721105528325,0.3005449196294883,0.2929885135420601,0.005486296915175258
11.92,2.493215348647962,0.17736176644405152,0.5861017556492149,0.29953867835023673,0.29740494036134296,0.005476329290799333
11.92,2.4932158865012193,0.1773569667084028,0.5860997100743769,0.29953867835023673,0.29760005520917177,0.005476803642330131
11.93,2.495755408819935,0.17861984214270168,0.5887727214484152,0.2987086753854077,0.2890894188252485,0.005515549039228281
11.94,2.4982696568638985,0.18005271970651868,0.5914385966575585,0.3052316359379763,0.2791272398200734,0.005538013738546094
11.94,2.4983240402319575,0.17957555988299162,0.5912354720952306,0.3052316359379763,0.298504216335982,0.005585081339000162
11.95,2.5008814023373995,0.18109832868097542,0.5940819660289012,0.30919322076307887,0.29461232051463787,0.005602784345162799
11.96,2.503430645196347,0.18284993214855866,0.597055093793811,0.29322675777124235,0.2958079390818239,0.005600090540783783
11.96,2.503463068012231,0.18257029357362584,0.5969361982924396,0.29322675777124235,0.30715118800177066,0.00562762021404988
11.97,2.5058804260797047,0.18430202174480384,0.6000708725089485,0.2962204621702457,0.30892555577270325,0.005619556062667305
11.98,2.5083474134150228,0.18584645247519027,0.6030296727935803,0.3070852958700649,0.3031494188369931,0.005632558941146598
11.98,2.5083764206828847,0.18560033446546448,0.6029251421786526,0.3070852958700649,0.313123292462303,0.005656744520196456
11.99,2.510898857993279,0.18734003939346588,0.6060586138549895,0.2961644825936546,0.3131861875220796,0.00565645891752955
12.0,2.5133296878456166,0.18904415598921995,0.60920803092203,0.29418822684772905,0.31396351075858997,0.005654710545817072
12.0,2.513311323692868,0.18919741464694653,0.6092730490553638,0.29418822684772905,0.3077590646601796,0.005639678220805162
12.01,2.515694637032611,0.19116243933818983,0.6125640037530363,0.30158387398780473,0.31375361929304335,0.005612480356096966
12.02,2.51818679849584,0.19268825633002867,0.6154979831996014,0.30044218724706034,0.30473994758852824,0.005632736903619497
12.02,2.5181770173092963,0.1927685738205917,0.6155320204220509,0.30044218724706034,0.30149153904980514,0.005624873224758606
12.03,2.5206011183112866,0.19475174301524936,0.618736346136193,0.30296279974727824,0.3068134096865026,0.0056007477523809706
12.04,2.523052978013291,0.19662086822848066,0.6219154744362717,0.29955450079640833,0.31172855808157274,0.005589711201711054
12.04,2.523023886361341,0.19685590151002,0.6220149684940446,0.29955450079640833,0.302232102660739,0.00556674177737711
12.05,2.5254507269272533,0.19864924113248963,0.6250747786572879,0.29699319844907046,0.30328549710189084,0.0055619704675677895
12.06,2.527840729007451,0.20054378470075024,0.6282599659730689,0.2991131984712043,0.31003153071222367,0.005546835561705984
12.06,2.5278278395303353,0.20064627159683274,0.6283033052592163,0.2991131984712043,0.3058944513380573,0.005536837464804129
12.07,2.5302218076559253,0.20260447489806535,0.63151542398724,0.29830323193513025,0.3101986874270879,0.0055173579016542925
12.08,2.5326699048597163,0.20410723896762387,0.634360233380637,0.30954812434670786,0.29880906609048774,0.005542889409202907
12.08,2.5326717551541815,0.2040927578328608,0.6343541159579879,0.30954812434670786,0.29939308666322245,0.0055442996328713915
12.09,2.5351823450800617,0.2057446826912875,0.63721183062742,0.29992009836615496,0.29556515711467063,0.005561609153623551
12.1,2.5376070612526567,0.20743475341637224,0.6400742210151606,0.30271009116761805,0.2914347089083572,0.0055708604320645816
12.1,2.537634434818873,0.20722391187832448,0.6399852489357415,0.30271009116761805,0.2999296585820084,0.005591355930151071
12.11,2.5400476965221017,0.20912404864188155,0.643056398104122,0.29857442861569694,0.3019489651256577,0.005582232402800214
12.12,2.542422864069067,0.21103594917417912,0.646193163967472,0.30141875328051426,0.30714325326633246,0.005570608032154519
12.12,2.5423826821131037,0.21134064669638444,0.6463216105529208,0.30141875328051426,0.294877989419186,0.005541040585831325
12.13,2.544787111435924,0.21313843808799737,0.6492592081776166,0.2950090284281914,0.2945637110905904,0.00554245936829467
12.14,2.5470572379596805,0.2155152166836905,0.6527828135272288,0.29487425263371514,0.32016370526171356,0.005485216214367131
12.14,2.547032286398396,0.21570153718804985,0.6528612809024402,0.29487425263371514,0.31267010416376995,0.005467166589340757
12.15,2.549339161741954,0.21776517457242228,0.6561946152146756,0.29698093017326027,0.3184778722255081,0.005440969507331926
12.16,2.5516965082864225,0.21951550299756478,0.6593222272901353,0.29064083055197415,0.3159456702919403,0.005446626996481468
12.16,2.5516294824643384,0.22000848971745054,0.6595296508004416,0.29064083055197415,0.29613467055500503,0.005398948107528728
12.17,2.5538201243597807,0.2225903614340766,0.6630982651727256,0.29631094238088196,0.31320388880990063,0.005322017176757744
12.18,2.5561005091204243,0.22484063811601757,0.6666420882659733,0.3027869823232375,0.33144473427499976,0.005281296640591162
12.18,2.556005568650594,0.22552861658106896,0.6669312967009009,0.3027869823232375,0.30381948608987447,0.005214865842795532
12.19,2.558402517500737,0.22729261336192594,0.6698852251785975,0.30699997017459635,0.30145077435666473,0.005225532901421758
12.2,2.5607778233582232,0.22940990848127973,0.6731060046825796,0.3045254029715559,0.3105884272281537,0.00520515085776036
12.2,2.560752382012327,0.22959146372428346,0.6731822506890837,0.3045254029715559,0.30330461049679563,0.005187649680922426
12.21,2.5631755054622527,0.23119075378466522,0.675988098208951,0.30433651965242164,0.29691774472140353,0.005216388358818214
12.22,2.5655867897469777,0.2327996206021635,0.6786740530191923,0.2966376048082929,0.28437067294520724,0.005244352495410546
12.22,2.5656794797087987,0.2321481438458697,0.6784007240974085,0.2966376048082929,0.31048471061713073,0.005307046880214226
