t,X,Y,yaw,P_yaw
9.58,1.8235458016196842,0.07438678492860681,0.05810615947844658,0.00039999999999999877
9.58,1.8235455904666047,0.07439040073577366,0.05858842278046685,0.00019999999999999974
9.59,1.8266144254081096,0.07457040494292845,0.0589115685309394,0.00029999999999999764
9.6,1.8296201280811735,0.07474768073225278,0.05830713364141333,0.0003999999999999955
9.6,1.8296199252450616,0.07475114067946532,0.0587661657590611,0.00019999999999999893
9.61,1.8326179954183308,0.074927528864968,0.058732977875753024,0.0002999999999999968
9.62,1.83559093492644,0.07510233950832233,0.059006669134957807,0.00039999999999999465
9.62,1.8355908618857086,0.07510358342146158,0.05917257992893395,0.00019999999999999865
9.63,1.8385590799512395,0.07527942582130025,0.05904135651174642,0.0003000000000000143
9.64,1.841553624212714,0.07545643350039326,0.05905474754651018,0.00040000000000001216
9.64,1.8415535200276145,0.07545820114934419,0.05929110349411812,0.00020000000000000307
9.65,1.8444552735688018,0.07563045121081872,0.059241841712420064,0.00030000000000000095
9.66,1.8474862034192618,0.0758102194310807,0.05959071312377464,0.0003999999999999988
9.66,1.8474861827975522,0.07581056815475068,0.05963743729566974,0.00019999999999999968
9.67,1.8504361987583478,0.07598670841772188,0.05965012462628609,0.00029999999999999753
9.68,1.853523555856828,0.07617108838839114,0.059881983045946115,0.0003999999999999954
9.68,1.853523571137801,0.076170831252811,0.05984779972339748,0.00019999999999999887
9.69,1.8565182671354317,0.07635027150754052,0.05983374922292303,0.0002999999999999968
9.7,1.8595362696882336,0.07653106571938337,0.06010829286135925,0.00039999999999999465
9.7,1.8595363319049392,0.07653002302678884,0.05996967335782504,0.00019999999999999865
9.71,1.8625259376229795,0.0767095239401826,0.05998074832259504,0.0003000000000000143
9.72,1.8655265755759252,0.07688972059914279,0.059927578783164924,0.00040000000000001216
9.72,1.8655265094195492,0.07689082581350029,0.06007481761798889,0.00020000000000000307
9.73,1.8685221256808293,0.07707100371926102,0.059823313536581796,0.00030000000000000095
9.74,1.8714891440295458,0.07724871263540052,0.060057642033558824,0.0003999999999999988
9.74,1.8714891179661772,0.07724914755335763,0.06011581564771795,0.00019999999999999968
9.75,1.8744610075784023,0.07742802065051223,0.0604005667421803,0.00029999999999999753
9.76,1.877465584856054,0.07760971983470774,0.060004948550326634,0.0003999999999999954
9.76,1.8774655044762132,0.07761105629426823,0.060183679803612236,0.00019999999999999887
9.77,1.880443221237214,0.0777904829309506,0.06024385019496455,0.0002999999999999968
9.78,1.883374216192469,0.07796727127763795,0.060412814101219924,0.00039999999999999465
9.78,1.8833742120878265,0.07796733944109256,0.060421993319674766,0.00019999999999999865
9.79,1.8864547691106697,0.07815369968122603,0.06081068191963867,0.00029999999999999656
9.8,1.889460940430843,0.07833673267977001,0.06069484080589979,0.0004000000000000122
9.8,1.8894609091341423,0.07833725019181663,0.060763770453570655,0.0002000000000000031
9.81,1.8924558277043133,0.07851945704177815,0.06140799537242372,0.000300000000000001
9.82,1.8954512347876973,0.07870363054684164,0.06131896178917191,0.0003999999999999989
9.82,1.895451351318949,0.07870171550484557,0.06106355234222881,0.0001999999999999997
9.83,1.8984769564537876,0.07888669967991056,0.06096379725626447,0.0002999999999999976
9.84,1.9014416883914043,0.07906766524351681,0.06060864009716566,0.00039999999999999547
9.84,1.90144164233259,0.07906842073901287,0.060709570435284854,0.0001999999999999989
9.85,1.9044419139347915,0.0792507900441703,0.060483573878163326,0.0002999999999999968
9.86,1.907398994515987,0.0794298632648697,0.06082177758865015,0.00039999999999999465
9.86,1.9073990050517404,0.07942969000089352,0.060798553735966154,0.00019999999999999865
9.87,1.910453576499525,0.07961563269384701,0.061061392713628114,0.00029999999999999656
9.88,1.9134454569322037,0.07979854846986481,0.06117126521207844,0.0004000000000000122
9.88,1.913445508156268,0.07979770762347628,0.061059174751756345,0.0002000000000000031
9.89,1.9164681683717368,0.07998249846603189,0.06145009580090443,0.000300000000000001
9.9,1.9195098947784621,0.08016964847105018,0.061401961051468446,0.0003999999999999989
9.9,1.9195100226756034,0.08016755682594982,0.06112467861868586,0.0001999999999999997
9.91,1.9226018369116802,0.0803567786947744,0.06115570222916104,0.0002999999999999976
9.92,1.9256506436464746,0.08054346340449535,0.06076752447066163,0.00039999999999999547
9.92,1.9256506149621115,0.08054393223058295,0.06082917804870183,0.0001999999999999989
9.93,1.928761248079562,0.08073338321212975,0.06105441240591664,0.0002999999999999968
9.94,1.9317369966181424,0.0809152918768934,0.06097573393616342,0.00039999999999999465
9.94,1.9317370683376294,0.08091411827555306,0.06082109351562439,0.00019999999999999865
9.95,1.9347185471957324,0.0810956790120471,0.06058669258625714,0.00029999999999999656
9.96,1.9376991438272309,0.0812764847888145,0.06017265670334771,0.0004000000000000122
9.96,1.937698994368858,0.08127893756186108,0.06049878860754679,0.0002000000000000031
9.97,1.9407704031645263,0.0814649811082618,0.060961617822760585,0.000300000000000001
9.98,1.9437946267430863,0.08164957139239219,0.061105855333563434,0.0003999999999999989
9.98,1.943794682238583,0.08164866001405817,0.060985370733954145,0.0001999999999999997
9.99,1.946804458803638,0.08183244024964684,0.06074286619869592,0.0002999999999999976
10.0,1.9490876170247597,0.08197129664529224,0.06901687702895608,0.00039999999999999547
10.0,1.949088100930464,0.08196335205417327,0.06788183704213586,0.0001999999999999989
10.01,1.9513316152558715,0.08211588028051228,0.07617860845536019,0.0002999999999999968
10.02,1.9536236951209047,0.08229082628049537,0.08467720026594903,0.00039999999999999465
10.02,1.9536261425553052,0.08225393493486234,0.07885884741287023,0.00019999999999999865
10.03,1.9558405276306372,0.08242892167114667,0.0864019041834005,0.00029999999999999656
10.04,1.9580739226544208,0.08262237288348552,0.09434570037883502,0.00039999999999999444
10.04,1.9580773317668088,0.08257655523735721,0.08664848411744237,0.00019999999999999863
10.05,1.9603150624849128,0.08277093792808853,0.09448036045438156,0.00030000000000001423
10.06,1.962514256339828,0.08297933902568834,0.10192665225295819,0.0004000000000000121
10.06,1.9625182287343792,0.08293129231967412,0.09356271554970624,0.00020000000000000305
10.07,1.9647798286663019,0.08314351337223236,0.10186329657257522,0.0003000000000000009
10.08,1.9670333499676733,0.08337386174084568,0.10964827660534718,0.00039999999999999877
10.08,1.967038111083348,0.08332136574331798,0.1004274444599818,0.00019999999999999974
10.09,1.9693117350811749,0.08355047073536759,0.10850300784798561,0.00029999999999999764
10.1,1.9715836373461642,0.0837979509144475,0.11725585597434775,0.0003999999999999955
10.1,1.97158912939956,0.08374200745290844,0.10741935985471368,0.00019999999999999893
10.11,1.9738601772512585,0.0839869046343092,0.11504330105982014,0.0002999999999999968
10.12,1.9760665335091325,0.08424185689628433,0.12305997071928378,0.00039999999999999465
10.12,1.976072235697019,0.08418766615505555,0.11344138127029574,0.00019999999999999865
10.13,1.9782598154909172,0.0844368982651389,0.12181287659396307,0.0003000000000000143
10.14,1.9804913406767988,0.08471007929343047,0.13023851863877123,0.00040000000000001216
10.14,1.9804977428713229,0.08465295908030748,0.12001001140036952,0.00020000000000000307
10.15,1.9826820374822194,0.08491636206258316,0.12810516650028683,0.00030000000000000095
10.16,1.9848955662440788,0.085201487969736,0.1359620910580963,0.0003999999999999988
10.16,1.9849022195478885,0.08514546822063015,0.12585843100585534,0.00019999999999999968
10.17,1.9871588373313926,0.085430991785932,0.13413720332460516,0.00029999999999999753
10.18,1.9893899273944051,0.08573207189409297,0.14228705128148256,0.0003999999999999954
10.18,1.9893970156802074,0.08567545413672495,0.1321293531339664,0.00019999999999999887
10.19,1.9915830254991713,0.08596598287071226,0.139571316171845,0.0002999999999999968
10.2,1.9937835970839874,0.08627512956317315,0.14724348738432214,0.00039999999999999465
10.2,1.9937905647873841,0.08622205510079729,0.1376465809349293,0.00019999999999999865
10.21,1.9960758351758277,0.0865386165384424,0.14589480612776434,0.0003000000000000143
10.22,1.9983271628256196,0.08686942399819839,0.15389315151913846,0.00040000000000001216
10.22,1.9983347609151714,0.08681415876858915,0.14401786560177574,0.00020000000000000307
10.23,2.0005569262841014,0.08713642140099216,0.15172918871616486,0.00030000000000000095
10.24,2.0027103219169256,0.08746568500093341,0.16013498691652253,0.0003999999999999988
10.24,2.002718118464502,0.08741135680895919,0.15030056240940964,0.00019999999999999968
10.25,2.0049318432948935,0.08774660918543949,0.158379662460745,0.00029999999999999753
10.26,2.00710887099267,0.08809431829626621,0.16699037622351415,0.0003999999999999954
10.26,2.0071173350882656,0.08803785898093185,0.15672836195303583,0.00019999999999999887
10.27,2.0092987282346053,0.08838257227554921,0.16443633555943266,0.0002999999999999968
10.28,2.011492171085913,0.0887465403910585,0.1722611779111268,0.00039999999999999465
10.28,2.011500602687824,0.08869260583938984,0.16243106629861614,0.00019999999999999865
10.29,2.0137618623516134,0.08906316936882022,0.17026925825066022,0.00029999999999999656
10.3,2.0167521599353124,0.0895773032749746,0.17299961137946185,0.0004000000000000122
10.3,2.0167592211151644,0.08953410137327145,0.16593665325627588,0.0002000000000000031
10.31,2.0197420149173784,0.09003364964892606,0.16901395405661837,0.000300000000000001
10.32,2.022645697186369,0.0905291394873756,0.17186124200847253,0.0003999999999999989
10.32,2.0226494747796537,0.09050647423710087,0.16849219796985213,0.0001999999999999997
10.33,2.0256330775880964,0.09101399996783958,0.17146538291910401,0.0002999999999999976
10.34,2.0286065333777086,0.09152890071374971,0.17480457046913953,0.00039999999999999547
10.34,2.0286086865749526,0.09151619277182495,0.1730110931867839,0.0001999999999999989
10.35,2.0315789216361475,0.09203526586166584,0.17611334390111041,0.0002999999999999968
10.36,2.034567321803932,0.09256707256678681,0.1789359434885011,0.00039999999999999465
10.36,2.0345683567843103,0.09256109524348377,0.17811366722599642,0.00019999999999999865
10.37,2.03750068543678,0.09308897715479672,0.18121040476876452,0.00029999999999999656
10.38,2.040450662783117,0.09362947285948524,0.1838668130125925,0.0004000000000000122
10.38,2.0404511391495435,0.09362679023414491,0.18349999675104062,0.0002000000000000031
10.39,2.0434194723204304,0.09417767647905609,0.1863430427902077,0.000300000000000001
10.4,2.04637695059448,0.09473525065389977,0.1898068460976409,0.0003999999999999989
10.4,2.0463774358456215,0.09473259164166004,0.18944551369415155,0.0001999999999999997
10.41,2.0493501381596118,0.09530259216076409,0.19221661251278585,0.0002999999999999976
10.42,2.052288990486285,0.09587454989549596,0.1948839450078034,0.00039999999999999547
10.42,2.0522887333661917,0.0958759176605635,0.1950695318873587,0.0001999999999999989
10.43,2.05521980621112,0.09645504504607173,0.19794508859023885,0.0002999999999999968
10.44,2.0581439297250554,0.09704154109822563,0.20114681522982492,0.00039999999999999465
10.44,2.0581437830704905,0.0970422983791747,0.20124993642325403,0.00019999999999999865
10.45,2.0610452901028267,0.09763423965693518,0.20435165952234202,0.00029999999999999656
10.46,2.06398125769196,0.09824270290721301,0.20756590899104538,0.0004000000000000122
10.46,2.0639813168593166,0.09824240676532729,0.20752547747014977,0.0002000000000000031
10.47,2.066949701686438,0.09886742056406021,0.21052134089268223,0.000300000000000001
10.48,2.06988142059883,0.09949389233785341,0.21390767476163003,0.0003999999999999989
10.48,2.0698815238184736,0.09949339158215109,0.21383950064421275,0.0001999999999999997
10.49,2.072870329397951,0.10014243964442428,0.21704601789180578,0.0002999999999999976
10.5,2.075792399079855,0.10078681375565467,0.22051466272511105,0.00039999999999999547
10.5,2.0757930354258476,0.10078382136072289,0.22010800877722822,0.0001999999999999989
10.51,2.078685758829331,0.10143101856600605,0.22295508222956667,0.0002999999999999968
10.52,2.081587180375966,0.10208884143773976,0.2257428818455745,0.00039999999999999465
10.52,2.081587147841212,0.10208898996976197,0.22576322391328127,0.00019999999999999865
10.53,2.0845835651565197,0.10277720324918403,0.22823524751230884,0.00029999999999999656
10.54,2.0874498127016365,0.1034429827602302,0.23142921788279364,0.00039999999999999444
10.54,2.08744939818703,0.10344482402336695,0.23168148880896366,0.00019999999999999863
10.55,2.0903794462396657,0.10413607432594456,0.23413478020690617,0.00030000000000001423
10.56,2.0932886739984125,0.10482995154924392,0.2370108895720592,0.0004000000000000121
10.56,2.0932878890920654,0.1048333450849458,0.2374759918585907,0.00020000000000000305
10.57,2.0962017595534053,0.10553862757738557,0.24029049445703782,0.0003000000000000009
10.58,2.099098677088308,0.10624844368308178,0.2431249962664489,0.00039999999999999877
10.58,2.099097669944524,0.10625268348066987,0.24370756337489966,0.00019999999999999974
10.59,2.102012950942449,0.10697756776501953,0.24654828121258746,0.00029999999999999764
10.6,2.104953453232972,0.10771759919893614,0.24982728311450783,0.0003999999999999955
10.6,2.1049528044361736,0.10772025790169298,0.2501913937430581,0.00019999999999999893
10.61,2.107909722038561,0.10847588578688816,0.25292858650297045,0.0002999999999999968
10.62,2.1108755725121133,0.10924245075130416,0.2565418840781493,0.00039999999999999465
10.62,2.1108754065433257,0.10924311274647218,0.25663190489104587,0.00019999999999999865
10.63,2.1138167441746796,0.11001497359653382,0.2594304813877448,0.0003000000000000143
10.64,2.116687979165049,0.11077703327811675,0.2625046860881859,0.00040000000000001216
10.64,2.1166873925224814,0.11077931234488708,0.2628168444384107,0.00020000000000000307
10.65,2.1195826759997765,0.11155825940272787,0.26583032914453103,0.00030000000000000095
10.66,2.122452581194917,0.11233966065055945,0.26910856001082306,0.0003999999999999988
10.66,2.1224526763606524,0.11233930036811889,0.26905886977736043,0.00019999999999999968
10.67,2.125371703475304,0.11314420803479285,0.2720547292078431,0.00029999999999999753
10.68,2.1283679383448035,0.11398007219759573,0.2751870081381866,0.0003999999999999954
10.68,2.1283679970239655,0.11397985566681094,0.27515747573855365,0.00019999999999999887
10.69,2.1312272479641665,0.1147870754894218,0.27799663367478905,0.0002999999999999968
10.7,2.1341320731355564,0.11561607352920987,0.2812177875047964,0.00039999999999999465
10.7,2.134131983530067,0.11561639639505482,0.28126217237937323,0.00019999999999999865
10.71,2.1369867305679815,0.11644119379418753,0.2845391283936394,0.0003000000000000143
10.72,2.1398118172715055,0.11726746170602083,0.2872581013929587,0.00040000000000001216
10.72,2.139811794685157,0.11726754117869911,0.28726916491971105,0.00020000000000000307
10.73,2.1426640897189317,0.11811022660151546,0.29076417374484304,0.00030000000000000095
10.74,2.145548841819248,0.11897347482106349,0.2942208569210322,0.0003999999999999988
10.74,2.1455496489173247,0.11897070096853525,0.29383459984709315,0.00019999999999999968
10.75,2.1484021143882814,0.11983383894371154,0.29660757528247106,0.00029999999999999753
10.76,2.1513104751073864,0.1207227011329254,0.299329450699421,0.0003999999999999954
10.76,2.1513104088475377,0.12072292369675944,0.29936037013678446,0.00019999999999999887
10.77,2.1542095207796126,0.12161769271055434,0.30141065303822534,0.0002999999999999968
10.78,2.1570189156575403,0.1224910845886921,0.30426986332275385,0.00039999999999999465
10.78,2.1570174461793905,0.12249592153569377,0.3049458210339127,0.00019999999999999865
10.79,2.159953452534319,0.1234200696966258,0.3078647112735109,0.00029999999999999656
10.8,2.162805734592093,0.12432702328731134,0.31071597382881067,0.0004000000000000122
10.8,2.162804402550398,0.12433131657198265,0.3113135030683917,0.0002000000000000031
10.81,2.165622515852994,0.12523811891618744,0.3141129531494281,0.000300000000000001
10.82,2.1684955097169847,0.1261714641103161,0.3170704088456778,0.0003999999999999989
10.82,2.168494370940351,0.1261750572937292,0.3175725072489154,0.0001999999999999997
10.83,2.171330616119159,0.12710732395938473,0.32045012568711584,0.0002999999999999976
10.84,2.1741671506044136,0.12804873866037841,0.3233283958029965,0.00039999999999999547
10.84,2.1741664936082774,0.12805076806501547,0.3236132769023695,0.0001999999999999989
10.85,2.1770206301233768,0.12900805776289428,0.32685364208073087,0.0002999999999999968
10.86,2.179785639576988,0.12994543230427139,0.32990314861741604,0.00039999999999999465
10.86,2.1797856858962295,0.1299452921894409,0.32988330982788594,0.00019999999999999865
10.87,2.1825511374902873,0.13089216758339903,0.33301698668756335,0.00029999999999999656
10.88,2.1854102881420125,0.1318811458335233,0.3359124418372364,0.0004000000000000122
10.88,2.1854100958897313,0.13188171538764007,0.3359931332380534,0.0002000000000000031
10.89,2.188262891138792,0.13287801130707202,0.3392541178811996,0.000300000000000001
10.9,2.1911109221439067,0.1338830754253767,0.34263828213554437,0.0003999999999999989
10.9,2.1911114609557694,0.13388151148732286,0.3424177492786883,0.0001999999999999997
10.91,2.193917868953904,0.13488188226107317,0.3452766776634016,0.0002999999999999976
10.92,2.196792024696577,0.13591567292018428,0.3483065112145387,0.00039999999999999547
10.92,2.196792549514923,0.13591417975558678,0.34809634360877,0.0001999999999999989
10.93,2.199594790212994,0.13693103634676002,0.35089433789497526,0.0002999999999999968
10.94,2.2024465086736837,0.13797488601872943,0.354414222110806,0.00039999999999999465
10.94,2.2024467743372376,0.13797414419564938,0.354309625487613,0.00019999999999999865
10.95,2.205263159154304,0.1390159815072579,0.3568153348432845,0.00029999999999999656
10.96,2.208159794392029,0.14009576406826638,0.35976282695645895,0.0004000000000000122
10.96,2.2081590349009104,0.14009784532739264,0.36005486043094004,0.0002000000000000031
10.97,2.2109619064278943,0.14115302971883517,0.36281378659857255,0.000300000000000001
10.98,2.2138543400774298,0.14225105164230886,0.3660315163411019,0.0003999999999999989
10.98,2.2138539366241234,0.1422521371949739,0.36618367915014144,0.0001999999999999997
10.99,2.216708814154885,0.14334692331712773,0.36904740958051707,0.0002999999999999976
11.0,2.2195101710463274,0.14443039759493617,0.37159792812885317,0.00039999999999999547
11.0,2.2195088052104235,0.14443400605191212,0.3721064814918223,0.0001999999999999989
11.01,2.2223061842237244,0.1455257909748052,0.3748684874895459,0.0002999999999999968
11.02,2.225138181077912,0.14664011007177766,0.37790678018608354,0.00039999999999999465
11.02,2.2251372004661643,0.14664265489861045,0.3782667043194049,0.00019999999999999865
11.03,2.2279710223975346,0.1477688279213479,0.381378332194714,0.00029999999999999656
11.04,2.2307214209059687,0.1488717702358474,0.38459334742094115,0.00039999999999999444
11.04,2.230721361549219,0.14887192150837028,0.3846149117674253,0.00019999999999999863
11.05,2.2335238965947797,0.1500063141908884,0.38747750586113283,0.00030000000000001423
11.06,2.236284113719427,0.15113278433965888,0.3909202959629666,0.0004000000000000121
11.06,2.236284262174332,0.15113241277114353,0.3908670542505194,0.00020000000000000305
11.07,2.2390387473236655,0.1522674502544512,0.3940610785692406,0.0003000000000000009
11.08,2.241809111537864,0.1534193957936131,0.3965171495156417,0.00039999999999999877
11.08,2.241808120262958,0.1534218320132625,0.3968679641035962,0.00019999999999999974
11.09,2.2445757381367026,0.15458175779262473,0.3995217199226703,0.00029999999999999764
11.1,2.24738933238986,0.15576974045072403,0.40225944335908886,0.0003999999999999955
11.1,2.2473874015491413,0.15577440472713971,0.40292899799955756,0.00019999999999999893
11.11,2.2501744269445885,0.15696237451900086,0.4062404673914373,0.0002999999999999968
11.12,2.2529436486355308,0.15815360715461008,0.4098202443918999,0.00039999999999999465
11.12,2.252943713281985,0.1581534536970751,0.4097981754358754,0.00019999999999999865
11.13,2.255710850837217,0.1593554741093259,0.4130117967447771,0.0003000000000000143
11.14,2.258469801732324,0.16056449231957506,0.41605059739614164,0.00040000000000001216
11.14,2.2584699213859474,0.16056421337304363,0.4160103427907045,0.00020000000000000307
11.15,2.2612378349452844,0.16178706576159235,0.4191506306461803,0.00030000000000000095
11.16,2.263991538997564,0.16301399010084763,0.4217735491904226,0.0003999999999999988
11.16,2.2639908702784304,0.16301552217285178,0.42199513860241167,0.00019999999999999968
11.17,2.2667129454646915,0.16423764602662452,0.4250387102860183,0.00029999999999999753
11.18,2.269432502088876,0.16546859837743788,0.42779237482400595,0.0003999999999999954
11.18,2.2694319798228073,0.16546977528347534,0.4279639927251737,0.00019999999999999887
11.19,2.272097467815004,0.16668566181150932,0.43090951427035895,0.0002999999999999968
11.2,2.274845601227048,0.16794904002031255,0.433885058381831,0.00039999999999999465
11.2,2.274844872551704,0.1679506556901228,0.4341218663710583,0.00019999999999999865
11.21,2.2775719678515847,0.16921498979233865,0.4371600691339043,0.0003000000000000143
11.22,2.2802880716156815,0.17048426797751004,0.4404611312718159,0.00040000000000001216
11.22,2.2802882276061758,0.1704839276898235,0.4404111769385995,0.00020000000000000307
11.23,2.2830107745974413,0.17176701761949698,0.4435749463191114,0.00030000000000000095
11.24,2.2857221031993213,0.1730553194645231,0.44666433929460786,0.0003999999999999988
11.24,2.285722312613917,0.17305487006978432,0.4465982591953392,0.00019999999999999968
11.25,2.2884361940045426,0.17435445674072367,0.44977141787516667,0.00029999999999999753
11.26,2.2911867398538726,0.17568234649822131,0.45239148950615,0.0003999999999999954
11.26,2.2911863775884584,0.17568311136905512,0.45250363689090156,0.00019999999999999887
11.27,2.293893327810547,0.17699908615677795,0.4556107311450073,0.0002999999999999968
11.28,2.2965599391422575,0.17830570943274837,0.4585097292988104,0.00039999999999999465
11.28,2.2965594410162513,0.17830674509532657,0.4586628534534008,0.00019999999999999865
11.29,2.2992007082239816,0.1796109618908985,0.462179573582712,0.00029999999999999656
11.3,2.3018796073086,0.18094549913696908,0.4655068490052051,0.0004000000000000122
11.3,2.30188051242431,0.18094364682477435,0.4652308615837989,0.0002000000000000031
11.31,2.3045354775399116,0.18227638790022127,0.46814570180266213,0.000300000000000001
11.32,2.3071949219029784,0.1836210969233654,0.4713002021406846,0.0003999999999999989
11.32,2.307196110236797,0.18361870286889106,0.4709416957298729,0.0001999999999999997
11.33,2.309890758407416,0.1849906860712161,0.47352170456402104,0.0002999999999999976
11.34,2.3125413296910455,0.1863488500963999,0.47644597774626385,0.00039999999999999547
11.34,2.3125408492102046,0.1863498039511418,0.4765888948695988,0.0001999999999999989
11.35,2.3152111085533247,0.18772841312722707,0.47908343908386447,0.0002999999999999968
11.36,2.3179103708221525,0.18913053524373002,0.48233561897592947,0.00039999999999999465
11.36,2.317909311859306,0.18913260765281303,0.4826450877206155,0.00019999999999999865
11.37,2.320597314071819,0.1905410603023163,0.48586048732185066,0.00029999999999999656
11.38,2.3232625977058183,0.19194855025259736,0.48899164468958645,0.0004000000000000122
11.38,2.323262330003981,0.1919490663533967,0.4890687748453113,0.0002000000000000031
11.39,2.3259654425193284,0.19338764277348225,0.49248103551450195,0.000300000000000001
11.4,2.3286512718378036,0.19482880311801248,0.49508141640485714,0.0003999999999999989
11.4,2.3286509747194044,0.1948293671416332,0.49516545382724986,0.0001999999999999997
11.41,2.331310330723137,0.19626552995379506,0.49928624279718914,0.0002999999999999976
11.42,2.33388262461415,0.19766839750096135,0.5026577919083072,0.00039999999999999547
11.42,2.3338844388238593,0.19766500563907266,0.5021450145143292,0.0001999999999999989
11.43,2.3365061650939176,0.19910457180237578,0.5053122235177699,0.0002999999999999968
11.44,2.339120699804107,0.20055098539656044,0.5082258703938124,0.00039999999999999465
11.44,2.3391214570734538,0.2005495912390123,0.5080139636074116,0.00019999999999999865
11.45,2.34177175613471,0.20202515630331572,0.5109474081576235,0.00029999999999999656
11.46,2.3444244640381013,0.20351227287128948,0.5140233357878138,0.0004000000000000122
11.46,2.3444245209140777,0.20351216967603866,0.5140077101684278,0.0002000000000000031
11.47,2.3470232360835426,0.20497948798345128,0.5170643278506637,0.000300000000000001
11.48,2.349707408080513,0.2065058968655655,0.5202230151732514,0.0003999999999999989
11.48,2.3497073041768175,0.2065060826965029,0.5202511092126707,0.0001999999999999997
11.49,2.352344988923925,0.20801719991160147,0.5230854329010313,0.0002999999999999976
11.5,2.354956205223558,0.20952299960940896,0.5261035342457878,0.00039999999999999547
11.5,2.354955544874373,0.20952416403516683,0.5262803761889145,0.0001999999999999989
11.51,2.357551047006562,0.211031972435576,0.528888377626457,0.0002999999999999968
11.52,2.360159898773225,0.21255664995879794,0.5319189251772241,0.00039999999999999465
11.52,2.360158930155346,0.21255833444961206,0.5321762302343594,0.00019999999999999865
11.53,2.3627252164327075,0.21406947692349856,0.5352657563690114,0.00029999999999999656
11.54,2.365308036290659,0.21560112126477973,0.5379922165209939,0.00039999999999999444
11.54,2.3653077121915675,0.21560167706686045,0.5380778089131419,0.00019999999999999863
11.55,2.367865835535968,0.2171284156330003,0.5408920177351675,0.00030000000000001423
11.56,2.3705095748309,0.21871635862155145,0.5444513099320509,0.0004000000000000121
11.56,2.3705100447147758,0.2187155637577844,0.5443291859465091,0.00020000000000000305
11.57,2.3731089746199334,0.22028877322318563,0.5469655087255078,0.0003000000000000009
11.58,2.3755664368788567,0.22178521489288364,0.550173667870814,0.00039999999999999877
11.58,2.375565909599277,0.22178609493060744,0.5503112405579611,0.00019999999999999974
11.59,2.3780663358355345,0.22332019026658517,0.5534619244756683,0.00029999999999999764
11.6,2.380585361926998,0.22487664262919563,0.5566997435813437,0.0003999999999999955
11.6,2.380585722792241,0.22487604868364444,0.5566060307067126,0.00019999999999999893
11.61,2.383137774107634,0.22646401548808134,0.5597966055144037,0.0002999999999999968
11.62,2.385687854732576,0.22806206489769917,0.562966126836575,0.00039999999999999465
11.62,2.3856882575325336,0.22806141127643842,0.5628633166041107,0.00019999999999999865
11.63,2.3882033780833307,0.2296483152889571,0.5663207199698969,0.0003000000000000143
11.64,2.390691806375259,0.2312304327725213,0.5693919917588974,0.00040000000000001216
11.64,2.3906927668757976,0.2312288959047009,0.5691481473193457,0.00020000000000000307
11.65,2.3932060762914897,0.23283682928183,0.5723997432586418,0.00030000000000000095
11.66,2.3957696482280806,0.23448869103199863,0.5747015800952433,0.0003999999999999988
11.66,2.3957685873339774,0.23449036490132577,0.5749659867731395,0.00019999999999999968
11.67,2.398317385280939,0.23614197882957821,0.5774588530991399,0.00029999999999999753
11.68,2.400795949062112,0.23775686860671186,0.5803528851773595,0.0003999999999999954
11.68,2.400794028011323,0.23775986132847063,0.5808280219776278,0.00019999999999999887
11.69,2.4032612928012416,0.23937925683584732,0.5836552751041999,0.0002999999999999968
11.7,2.4057624263225095,0.24103101866834,0.5871188513406744,0.00039999999999999465
11.7,2.405761654783358,0.24103220510634635,0.5873084142454107,0.00019999999999999865
11.71,2.408227067751498,0.24267334278125666,0.5908522746420279,0.0003000000000000143
11.72,2.410740898046052,0.24435959677472405,0.5940813062877819,0.00040000000000001216
11.72,2.4107416858230835,0.2443584022948051,0.5938901125241274,0.00020000000000000307
11.73,2.4132030390184656,0.24602031893967638,0.5971073358640834,0.00030000000000000095
11.74,2.415701912429331,0.2477192995431479,0.6002878011418786,0.0003999999999999988
11.74,2.415702388582853,0.24771858753597092,0.6001734881009863,0.00019999999999999968
11.75,2.418090952715274,0.24935330058893784,0.6031397508399939,0.00029999999999999753
11.76,2.420564244938471,0.25105679553520227,0.6064801030244303,0.0003999999999999954
11.76,2.420565443903399,0.25105502663082435,0.6061931080577553,0.00019999999999999887
11.77,2.423039322897771,0.2527700861917351,0.6091990755621566,0.0002999999999999968
11.78,2.4255252349142338,0.2545045750274489,0.6122537183308733,0.00039999999999999465
11.78,2.4255258740161785,0.25450364461733826,0.6121032430490124,0.00019999999999999865
11.79,2.428001703267042,0.25624181076034624,0.615095399820067,0.00029999999999999656
11.8,2.430392651583938,0.25793108860916963,0.6181652340380404,0.0004000000000000122
11.8,2.4303925593703286,0.25793122115425343,0.6181868821910272,0.0002000000000000031
11.81,2.432820880159288,0.2596581830162146,0.6206941285134221,0.000300000000000001
11.82,2.435222657430924,0.26137535151849073,0.6237125921834169,0.0003999999999999989
11.82,2.4352208094974306,0.26137797453138406,0.6241442329820978,0.0001999999999999997
11.83,2.4376857348234524,0.26315317435126706,0.6271300035291267,0.0002999999999999976
11.84,2.4401321637713043,0.26492617036459004,0.6302767640963619,0.00039999999999999547
11.84,2.4401311668467924,0.26492756710917936,0.6305055246595815,0.0001999999999999989
11.85,2.4424847166396173,0.26664539787421226,0.6335072934226774,0.0002999999999999968
11.86,2.444869737974385,0.2683971968153058,0.636368036744045,0.00039999999999999465
11.86,2.4448687818640327,0.2683985191039539,0.6365877446502692,0.00019999999999999865
11.87,2.4472721277437506,0.27017520076158824,0.6393597489192211,0.00029999999999999656
